00_TECH_NO_ED,12_02_20_07_50.csv,40,40,40,0,0,102400,51200,51200,
01_TECH_XOR_EXTERNAL,12_02_20_09_15.csv,40,40,40,2560,7680,102400,51200,51200,
02_TECH_XOR_INTERMEDIATE,12_02_20_11_04.csv,40,40,40,51200,0,102400,51200,51200,
03_TECH_XOR_INTERNAL,12_02_20_13_00.csv,40,40,40,51200,0,102400,51200,51200,
04_TECH_ONES_EXTERNAL,12_02_20_14_48.csv,40,40,40,2560,7680,102400,51200,51200,
05_TECH_ONES_INTERMEDIATE,12_02_20_16_43.csv,40,40,40,51200,12800,102400,51200,51200,
06_TECH_ONES_INTERNAL,12_02_20_18_49.csv,40,40,40,51200,51200,102400,51200,51200,
07_TECH_TWOS_EXTERNAL,12_02_20_20_09.csv,40,40,40,2560,7680,102400,51200,51200,
08_TECH_TWOS_INTERMEDIATE,12_02_20_22_03.csv,40,40,40,51200,12000,102400,51200,51200,
09_TECH_TWOS_INTERNAL,12_02_20_24_01.csv,40,40,40,51200,46800,102400,51200,51200,
10_TECH_FLETCHER_EXTERNAL,12_02_20_25_56.csv,40,40,40,2560,7680,102400,51200,51200,
11_TECH_FLETCHER_INTERMEDIATE,12_02_20_27_49.csv,40,40,40,51200,12800,102400,51200,51200,
12_TECH_FLETCHER_INTERNAL,12_02_20_31_38.csv,40,40,40,51200,51200,102400,51200,51200,
13_TECH_CRC_EXTERNAL,12_02_20_33_33.csv,40,40,40,2560,7680,102400,51200,51200,
14_TECH_CRC_INTERMEDIATE,12_02_20_34_56.csv,40,40,40,51200,12800,102400,51200,51200,
15_TECH_CRC_INTERNAL,12_02_20_38_53.csv,40,40,40,51200,51200,102400,51200,51200,
16_TECH_XOR_FLET,12_02_20_40_48.csv,40,40,40,51200,41600,102400,51200,51200,
17_TECH_XOR_CRC,12_02_20_42_51.csv,40,40,40,51200,51200,102400,51200,51200,
18_TECH_ONES_FLET,12_02_20_44_46.csv,40,40,40,51200,46720,102400,51200,51200,
19_TECH_ONES_CRC,12_02_20_46_48.csv,40,40,40,51200,51200,102400,51200,51200,
20_TECH_TWOS_FLET,12_02_20_48_42.csv,40,40,40,51200,46720,102400,51200,51200,
21_TECH_TWOS_CRC,12_02_20_50_41.csv,40,40,40,51200,51200,102400,51200,51200,
22_TECH_FLET_CRC,12_02_20_54_34.csv,40,40,40,51200,51200,102400,51200,51200,
