00_TECH_NO_ED,12_03_11_56_48.csv,160,160,160,874886,875043,874830,875060,874823,875103,874755,875244,874484,875146,874930,874012,875154,874894,875013,874632,874627,875075,874915,874772,874475,875134,874307,874513,874904,874576,874846,874129,874318,874847,874578,874835,874900,875074,874807,874323,874959,874910,874999,874761,874379,874711,874541,875546,875077,874793,874549,873917,874488,874824,874234,875538,875937,875004,875106,875347,874970,874841,874489,875337,873999,875097,875415,875104,874407,875252,875300,875172,875233,875179,875051,874936,874575,875326,875166,875566,874730,875082,874405,875232,874840,875004,874370,874780,874925,875157,874146,874650,874864,874376,874788,874895,875203,874331,874806,874781,875015,874775,874958,875498,874886,875378,874973,875488,874121,874429,874538,874246,874090,874104,875016,874999,875940,874759,874394,875321,874723,875401,875039,875168,875214,875309,875152,875047,875853,874301,875414,874751,875506,874804,874863,874606,874619,875249,874458,874958,875428,874442,874788,874534,875526,875306,874707,874580,875570,874554,875021,874556,874846,874916,875231,874696,874962,874590,874967,874829,875049,874863,875695,874431,875062,874959,874491,874823,875176,875654,874213,874978,875553,874206,875060,873424,875514,875106,874685,874463,874794,874179,874421,874432,874683,875369,875149,874610,875419,875267,874737,875301,875454,874843,874656,874507,874583,874825,875407,875274,874890,875135,875215,875114,875082,874673,874303,874847,874375,874346,875014,875270,874881,875034,875045,874686,875240,874561,875249,874997,875119,874495,874593,875697,875192,875632,874592,875087,875205,875329,874979,875443,874693,874258,874071,874592,875695,874802,874999,874993,874310,875172,874971,875059,875014,874663,874015,874386,875418,875074,874745,875106,874375,875974,
01_TECH_XOR_EXTERNAL,12_03_12_02_28.csv,160,160,160,873944,874240,873968,874494,874172,874172,874026,874113,874222,874363,874458,874346,874078,873998,874357,874237,874431,874744,874417,874238,874099,874077,874616,873894,874170,873962,874474,874246,874336,874323,874431,874239,874271,874101,874030,874360,874265,874243,874353,874134,874553,873902,874054,874396,874086,874250,873812,874040,874385,874384,874453,873946,874226,873831,874381,873771,874803,874780,874226,873989,874277,874089,874222,874585,874366,874172,874301,874357,874255,873986,873990,874272,874176,874316,874440,874372,874512,874444,874358,873873,874045,874598,874223,874497,874089,873945,873916,874120,874078,874260,874057,874443,873876,874127,874022,874086,874043,873958,874123,874159,874093,874334,874172,873996,874213,874308,874471,873983,874369,874043,873817,873866,874127,874091,874213,874089,874104,873957,874191,874255,874069,874070,874256,874021,874044,874122,874366,874041,874164,874126,874076,874134,874421,874118,874399,873906,874057,873818,874011,874489,874290,874381,874105,874324,874031,874090,874110,874246,873577,874193,874196,874355,874343,874371,874248,874168,874192,874437,874341,874088,874019,874176,874293,874028,874485,874128,874017,874242,873875,873737,873991,874230,874188,873969,874382,874086,874069,874134,874110,874459,874190,874147,874442,874497,874029,874153,874228,874369,874192,874662,874507,873949,874038,874014,874323,874000,874867,874016,874487,873992,874078,874099,874275,874017,874008,874223,874643,874184,873886,874214,874277,874621,873861,874069,874254,874115,874170,874289,874260,874068,874165,874179,874325,873769,874006,874043,874702,873777,874217,874149,874104,874268,873721,874014,874139,874026,873712,874138,873997,874231,874255,874346,873962,874453,874173,874234,874199,874232,873954,874412,
02_TECH_XOR_INTERMEDIATE,12_03_12_08_02.csv,160,160,160,886486,886558,886539,886483,886881,886686,886754,886271,886882,886634,886400,886424,886206,886493,886732,886672,886742,886851,886283,886492,886511,886682,886531,886415,886674,886662,886597,886550,886455,886610,886565,886524,886360,886523,886527,886459,886949,886760,886391,886630,886795,886633,886738,886138,886721,886754,886640,886742,886951,886823,886230,886723,886321,886783,886091,886722,886820,886426,886712,886775,886645,886771,886642,886617,886522,886394,886670,886378,886640,886562,886584,886480,886532,886511,886604,886628,886740,886590,886791,886289,886624,886843,886679,886802,886422,886303,886371,886404,886669,886665,886503,886477,886232,886181,886269,886777,886704,886417,886825,886714,886469,886398,886557,887000,886500,887003,886715,886412,886656,886499,886461,886585,886362,886522,886587,886646,886493,886534,886723,886730,886430,886685,886288,886505,886570,886680,886950,886573,886567,886614,886344,886440,886593,886990,886716,886626,887049,886474,887098,886636,886397,886655,886525,886584,886758,886704,886536,887014,886457,886794,886835,886496,886825,886575,886811,886694,886626,886221,886861,886701,886452,886334,886655,886458,886535,886680,886462,886640,886611,886648,886397,886928,886823,886417,886911,886819,886588,886735,886628,886934,886343,886396,886327,886504,886222,886480,886446,886867,886078,886629,886715,886515,886739,886912,886750,886679,886653,886611,886393,886821,886541,886141,886652,886370,886476,886567,886588,886590,886563,886410,886755,886756,886346,886309,886448,886432,886685,886617,886388,886569,886516,886607,886730,886610,886789,886603,886855,886679,886635,886609,886580,886577,886430,886808,886760,886302,886411,886615,886427,886404,886803,886284,886264,886680,886475,886688,886579,886500,886943,886722,
03_TECH_XOR_INTERNAL,12_03_12_14_03.csv,160,160,160,959013,958702,958540,959066,958980,958536,958788,958885,958732,958681,958761,958575,958555,958751,958475,958799,958648,958523,958945,958785,958591,959002,958907,958495,958261,959074,958813,959023,958673,959196,958506,958506,958841,959015,958771,958812,958899,958549,958857,958963,958759,958980,958348,959314,958706,958087,958819,958591,958857,958223,958970,958701,958320,958817,958676,958880,958510,958382,959203,959065,958646,958826,958570,958785,959014,958683,959103,958540,958981,958209,958731,958889,958676,958748,959303,958648,958828,958790,959250,958716,958493,958747,958460,958685,958668,958446,958845,958752,959233,959120,958652,958743,958953,958645,958954,959000,958801,958988,958342,958826,958478,958600,958921,959129,958648,958341,958718,958702,959099,958739,958896,958806,958700,958809,958354,958499,958800,958660,958904,959037,958883,959192,958564,958816,958732,958272,958792,958266,958801,958757,959180,958472,958700,958764,958792,958513,958580,958776,958645,958624,958534,958547,958572,958552,958635,958299,958305,958712,958710,958226,958594,958546,958925,958972,958855,959019,958647,958843,958924,958889,958888,959003,958348,958474,958794,958777,958870,958726,958331,958727,958567,958561,958930,959189,958716,958704,958625,959065,958702,958848,958683,958392,958638,958921,958621,958559,959119,958421,958323,958774,959012,958514,959170,958799,958542,958565,958559,958812,959094,958914,958986,958620,958675,958558,958441,958695,958621,958445,958681,959141,958394,958525,958569,958751,958595,958989,959060,958804,958960,959254,958965,958912,959037,958428,959282,958964,958904,958428,959311,958395,958357,958749,959092,958008,958437,958734,958451,958345,958907,958684,958791,958830,958337,958190,958627,958567,958565,958876,958335,958632,
04_TECH_ONES_EXTERNAL,12_03_12_19_34.csv,160,160,160,874685,874561,874521,875354,874836,874833,874641,874402,875312,874903,874785,874686,874865,874786,875061,874416,874967,874845,874956,874776,874772,874939,874510,874436,874355,874609,874751,874440,874704,874560,874745,875114,874686,874393,874966,874740,874851,874585,874809,875016,875217,874784,874614,874700,874693,874691,874707,874953,874862,875181,874742,874779,874852,874832,874686,874910,875195,874737,874693,874586,874351,874991,874476,874595,874541,874713,874968,874639,875041,874829,874767,874912,874622,874878,874939,874824,875015,874798,874769,875000,874617,874649,874983,874845,874723,874575,874924,874902,874530,874555,874620,874813,874607,874757,874854,874796,874898,874600,874611,874719,874750,874593,875010,874810,874876,874806,874507,874803,874804,874417,874776,874529,874602,875127,874746,875005,874781,874765,874860,874780,874843,874903,874888,874634,874921,874653,874812,874692,874830,874760,874657,874967,874616,875154,874899,874986,874999,874817,874692,874819,874994,874753,874908,875209,874952,874926,874664,874790,874878,874710,874787,875074,874559,874723,874980,874703,874776,874682,874853,874562,874728,874859,874544,874457,874626,875086,874945,874688,874598,874587,874758,874718,874968,874964,874825,874684,874813,874668,874695,874540,874951,874722,874886,874937,874700,874272,874775,874517,874806,875003,874720,874836,874806,874957,874502,874860,874602,874495,874420,875222,875059,875104,874770,874947,875091,874726,874493,874824,874899,874620,874808,874659,874925,874863,874266,874908,875117,874620,875057,874910,874557,875078,874697,874809,874790,874631,874772,874905,874756,874786,874821,874628,874493,874855,874769,874705,874673,874642,874649,874977,874737,874901,874804,874770,875077,874689,874918,874650,874613,874738,
05_TECH_ONES_INTERMEDIATE,12_03_12_25_08.csv,160,160,160,884815,884940,884840,884860,885003,884930,884965,884512,884839,884587,884781,884828,884477,884830,884747,884875,884701,884477,884918,884694,884579,884487,884753,885076,885178,884553,885046,884925,884793,884892,884742,884770,884669,885069,884725,884759,884587,884800,884894,884771,884623,884665,884835,884635,884777,884673,884507,884644,884768,884960,884759,884688,884410,884712,884603,884949,884784,884711,884990,884973,884704,884652,884625,884743,884904,884258,884613,884653,884779,884602,884418,884395,884830,884630,884737,884580,884713,884786,884921,884998,884272,884886,884559,884570,884749,884611,884621,884676,884613,885108,885007,884739,885131,884707,884665,884671,884802,884504,884478,884770,884758,884993,884791,884483,884734,884758,884662,884482,884608,884496,884674,884744,884629,884967,884227,884812,884535,884619,884864,884747,884730,884736,884621,884715,884983,884886,884633,884714,884802,884574,884805,884867,884477,884759,884653,884790,884272,885282,884801,884665,884545,884933,884371,884648,884630,884659,885015,884901,884755,884578,884548,884596,884738,884868,884804,884785,884698,885024,884500,884740,884614,884565,884723,885047,884639,884730,884789,884502,884642,884673,884498,884952,884859,884533,885055,884896,884583,884585,885133,885045,884645,884618,884595,884615,884839,884758,884900,884430,885062,884751,884673,884690,884800,884651,884708,884692,884712,884870,884671,884650,884938,884798,884646,884629,884644,884696,884733,884862,884489,884812,884721,884552,884881,884816,884559,885138,884991,884518,884693,884721,885028,884807,884520,884402,884636,884902,884613,884968,884919,884712,884316,884838,884754,884954,884612,884918,884465,884682,884866,884804,884535,884674,884735,884680,884767,884679,884827,884439,884915,884678,
06_TECH_ONES_INTERNAL,12_03_12_31_09.csv,160,160,160,958552,958275,957773,958108,957854,957880,957755,957938,957927,957959,958299,958111,958233,958451,958086,958225,957961,957882,958061,957601,957735,957814,958135,958407,957915,958227,958371,957872,958635,957969,958162,957453,958208,958095,958100,957512,958059,957591,957589,958061,957993,957866,957547,957899,957721,957655,957805,958043,958143,958168,958292,957837,957622,957745,957828,957863,957635,958153,957994,958104,957937,957939,958388,958189,957977,957884,957600,958230,957859,957978,958085,958030,957634,957640,958116,957994,957740,957807,957844,957803,958048,958052,957873,958052,957990,958045,957799,958425,957827,957858,958114,957747,958297,958740,958315,957816,957672,957858,957734,957784,957915,957804,958192,958100,957987,957515,957831,958214,957786,958166,957590,958369,958137,958208,958155,957917,957433,957709,958229,957678,958182,957562,957815,958349,958267,958248,957997,957425,957871,957623,957773,958122,957506,958032,957671,958181,957502,958127,958248,958348,958027,957950,958110,957962,957965,958148,958033,958242,957508,957893,957406,957812,957663,957826,958046,957646,957762,957773,958149,957916,958042,958197,957521,957950,957977,957640,958099,958288,957700,958362,957804,957792,958106,958153,957704,957662,957346,958508,958025,957875,957614,957669,957735,957898,958063,958004,958177,957621,958025,958159,957694,957618,958706,958062,957999,958058,957703,957923,957858,958080,957955,958156,958354,958239,957878,957914,957924,958070,957565,958127,957788,957848,957677,957777,957966,958045,958006,958053,958157,958079,957970,958047,957793,958094,958351,958163,957750,958451,958170,957608,958217,957708,958425,957769,958184,957933,958011,958071,958177,958266,957711,957887,957552,958003,958373,957571,958451,958305,957890,958035,
07_TECH_TWOS_EXTERNAL,12_03_12_36_41.csv,160,160,160,877031,876687,876667,876918,876658,876776,876834,876461,876720,876816,876572,876296,876534,876351,876642,876653,876875,876807,876528,876704,876623,876470,876797,876745,876861,876605,876755,876654,876621,876736,877016,876856,876820,877022,876887,876726,876799,876511,876870,876657,876580,876576,876795,876840,876827,876380,876278,876340,876519,876970,876417,876906,876361,876733,876560,876750,876432,876558,876732,876533,876873,876727,876428,876662,876684,876629,876387,876886,877040,876551,876910,876603,876803,876191,876880,876713,876870,876863,876693,876760,876828,876830,876843,876518,876649,877035,876907,876637,876632,876682,876826,876792,876430,876946,876610,876762,876842,876376,876795,876681,876424,876401,876693,876877,876898,876747,877086,876778,876484,876662,876751,876793,876539,876643,876839,876791,876648,876700,876475,876873,876738,876557,876884,877196,876833,876706,877073,876801,876912,876428,876700,876876,876541,876888,876755,876716,876589,876897,876695,876473,877016,876618,876725,876869,876309,876780,876776,876647,876640,876194,876750,876645,876800,877092,876675,877024,876912,876663,876646,876215,876562,876723,876298,876647,876714,876402,876792,876654,876495,876511,876587,876781,876773,877208,876734,876625,876318,876722,876564,876924,876862,876790,876779,876625,876660,876755,876557,876634,876793,876298,877038,876695,876743,876615,876548,876427,876570,876471,876806,876400,876705,876888,876905,876900,876815,876521,876690,876725,877014,876571,876374,876624,876443,876948,876678,876596,876548,876845,876702,877003,876703,877019,876832,876739,876779,876681,876763,876708,876566,876811,876537,876870,876910,876225,876908,876539,877057,876558,876522,876954,876927,876820,876650,876650,877122,876990,876455,876804,876581,876758,
08_TECH_TWOS_INTERMEDIATE,12_03_12_42_15.csv,160,160,160,887975,887958,887515,887868,888058,887763,887816,887960,887948,887693,887677,888023,887574,887695,888058,888244,887615,887902,887690,887505,887836,887801,887685,888166,887769,887705,887809,887655,887977,887498,888013,887762,888024,887646,887969,888139,888126,887897,888071,887782,887793,887737,888138,887921,887829,887636,888142,887735,887884,888039,887477,887781,887859,887714,887644,888168,887916,887849,888078,887589,887658,888027,887724,887823,887885,887810,888055,887932,887588,887729,887960,888149,888045,887814,887784,887594,887393,887904,887910,887991,888073,887738,887975,887822,887800,887730,888008,887361,887602,887874,888009,887898,887589,887626,887597,887954,888032,888079,888148,887677,887445,887773,887960,887638,887861,887930,887858,888008,887553,887696,887616,887771,888246,888143,887775,888039,887850,887882,887360,887865,887782,887901,887926,887818,887636,887955,888315,888164,887067,887413,887931,887976,887732,887986,888251,887863,887763,887447,887406,888105,887594,887903,887687,887865,887788,887574,887662,887687,887684,888108,887676,888072,887933,887975,887674,887943,887786,887622,887952,887805,887849,888338,888091,887930,887766,887741,887940,887789,888183,887710,888135,887737,887549,887728,887982,888081,887550,887761,887766,888285,887313,887703,887881,887137,888183,887639,887774,887846,887452,887894,887895,887825,888001,887750,888053,887809,887494,887827,887815,887781,887364,888231,888024,888288,887440,887590,887457,887974,887874,887774,887710,887447,887823,888145,887438,887251,887696,887925,887763,887844,887973,887734,887940,887941,888005,887996,887762,887679,887702,887631,887939,888197,888069,887949,887543,887554,887848,888072,888307,887888,887721,887899,888071,887781,887965,888052,887683,887691,888051,887753,
09_TECH_TWOS_INTERNAL,12_03_12_48_21.csv,160,160,160,965872,966159,966125,965950,966029,965527,966076,966180,966200,966030,965766,965960,966319,966383,966426,966232,966187,965825,965744,966267,965755,966127,966148,965734,965811,966088,966075,966478,965956,966036,966314,966042,965913,965998,966045,966048,965866,965583,965878,965887,966115,966081,966023,965821,965897,965835,965817,965764,965832,966019,965795,965682,965983,966099,965707,966032,965883,965963,966077,966286,965864,965776,965579,965954,965875,965837,965582,965672,965835,965822,965838,966086,965776,965549,965653,965969,966191,966051,966429,965667,965895,965606,965944,965806,965961,965996,966017,965897,965868,965995,966031,966026,965866,966260,965954,965947,966051,966260,966033,965673,965855,965904,965840,965470,966099,965862,965794,966359,966323,965750,966000,965879,966133,966507,965856,966287,965847,966295,966259,965983,966029,965867,965849,965760,965895,965967,965407,966054,966234,965617,966281,966139,966164,966010,966391,965945,966194,966465,966016,966054,966007,965958,966003,965977,966441,966162,965775,965713,965703,965874,965637,965895,966064,965733,965881,965762,966032,965984,965842,965992,965612,966052,965725,965975,966043,966070,965863,966013,966015,965683,965594,966126,965911,966069,965873,965938,965576,966046,966193,966317,965763,966483,965877,966184,966484,966011,966272,965737,965855,965709,966119,965934,966113,965996,965980,965784,966054,965718,966009,965679,966129,966011,965775,965775,966333,966150,966110,965859,965893,966207,966064,966226,965909,966442,966001,966089,966211,966081,966064,966030,966291,965734,965937,966140,966172,965968,965924,965669,965917,966472,966109,965799,966059,966103,966049,966107,965692,965999,965759,966140,965707,965928,966156,965834,966010,966137,966047,966098,965679,966175,
10_TECH_FLETCHER_EXTERNAL,12_03_12_53_52.csv,160,160,160,875607,875230,875352,876061,875570,875792,875293,875361,875279,875738,875386,875605,875497,875590,875868,875648,875473,875532,875278,875740,875883,875657,875358,875649,875949,876327,875478,875421,875637,875659,875541,875419,875215,876008,875790,875630,875613,875260,875317,875392,875693,875771,875529,875618,875644,875464,875273,875561,875658,875706,876088,875590,875780,875346,875489,875505,875735,875629,875550,875846,875661,875255,875690,875790,876352,875877,875395,876002,875422,875565,876265,875905,875733,875770,875830,875283,875241,875171,875707,875791,875496,875431,875469,875837,875380,875745,875598,875122,875452,875680,875285,875406,875472,875595,875646,875447,875264,875769,875365,875561,875625,875538,875420,875220,875502,875471,875781,875168,875401,875422,875436,875440,875302,875776,875595,875349,875477,875799,875692,875669,875503,875683,875376,875379,875243,875026,875625,875591,875459,875739,875365,875408,875630,875337,875200,875289,875705,875582,875489,875312,875607,875611,875302,875582,875501,875456,875055,875603,875454,875494,875527,875558,875432,875654,875224,875558,875529,875609,875821,875422,875578,875656,875396,875635,875249,875568,875633,875228,875776,875582,875554,875489,875658,875945,875377,875894,875817,875568,875445,875474,875584,875530,875635,875663,875599,875633,875605,875527,875618,875476,875494,875232,875660,875588,875654,875472,875533,875531,875181,875354,875936,875758,875459,875557,875658,875213,875651,875616,875518,875298,875447,875236,875447,875292,875341,875152,875437,875660,875588,875714,875634,875424,875264,875676,875211,875715,875800,875052,875617,875815,875244,875325,875463,875333,875657,875181,875629,875757,875460,875766,875424,875761,875574,875653,875570,875355,875466,875718,875612,875748,
