0_TECH_XOR_EXTERNAL,09_09_14_44_28.csv,160,160,160,917106,914763,916644,915630,916069,916561,916218,916458,916546,916478,916849,916250,915919,915641,916808,916380,916623,916644,916696,915984,915803,916346,916875,915585,916040,916379,916571,916353,916647,915972,915784,916428,916871,916068,916440,916511,916084,916970,916867,915977,916516,915959,915998,916606,915950,915557,915786,916105,916158,916613,916025,916343,916259,915453,916147,916376,916321,916179,916557,916684,916719,915326,916228,916042,916156,916151,915959,915487,916095,916443,915538,915686,916203,916070,915656,915509,916674,915752,916382,915829,916412,916413,916847,915730,916371,916687,916803,916282,915510,916183,
10_TECH_FLETCHER_INTERMEDIATE,09_09_15_02_48.csv,160,160,160,941150,941748,941703,941553,941584,941547,941747,941369,941972,941773,942418,941564,942150,942013,942241,940881,941624,940885,942085,941566,941969,941783,942764,941745,942494,941329,941462,942036,942705,941261,941343,941379,941546,941602,942277,941942,942192,942250,941990,941962,940950,941530,941987,942163,941483,941070,941990,940995,941849,942296,942407,942170,942708,941232,942150,941749,941912,942012,941553,941496,941291,941668,942083,941587,941994,941062,941392,941372,941986,942124,941764,941813,941256,941728,941217,941472,941383,941888,942049,942478,941604,941318,941503,941013,942108,942026,941437,942106,941826,941930,
11_TECH_FLETCHER_INTERNAL,09_09_15_04_52.csv,160,160,160,1092560,1092589,1091812,1089498,1091464,1091852,1091870,1092239,1091977,1092420,1092568,1093133,1090003,1090138,1090406,1089853,1090490,1091173,1093135,1091385,1091720,1090795,1091616,1091937,1090977,1091235,1091986,1091204,1091845,1090587,1091925,1091392,1092232,1091900,1090727,1090841,1092229,1092059,1092628,1092267,1091100,1091619,1091674,1092137,1092259,1089715,1091421,1090949,1092380,1091666,1092048,1091077,1091257,1091625,1092495,1091800,1091492,1091318,1091781,1091080,1092346,1091868,1090975,1092176,1091766,1091400,1091050,1092583,1092764,1092551,1091050,1090614,1092005,1091993,1091356,1091308,1090372,1090878,1091730,1092143,1093367,1090544,1092815,1091542,1092732,1093659,1091191,1090278,1091952,1092465,
12_TECH_CRC_EXTERNAL,09_09_15_06_39.csv,160,160,160,918603,918640,918850,918213,918502,918726,918661,919521,918906,918541,918623,919438,918823,918928,918521,918688,919047,918773,918605,918545,919111,918578,918168,918764,919183,918684,919403,918525,918601,918584,918042,918862,919278,918613,919109,918981,918857,918394,918969,918742,918857,919357,918556,919204,919227,918552,918633,919364,919195,918755,918820,919316,918552,919099,919253,918823,919419,919035,919226,919161,919135,918807,919542,919018,919053,919235,918924,919247,919035,919690,918786,918712,918679,919142,919218,918946,918875,918145,918662,918785,919358,918968,918877,919657,919129,918905,919030,918994,918831,918825,
13_TECH_CRC_INTERMEDIATE,09_09_15_08_29.csv,160,160,160,943880,944422,944489,943708,944118,944128,944178,944514,944869,944510,944349,943573,944218,944123,944935,944552,944350,944303,944041,944776,944063,943926,944903,943934,943771,944381,944094,943959,944066,944867,944348,944227,944444,944462,943515,944984,944837,944475,944541,944217,944673,944113,944244,944313,944163,944576,944421,944718,944565,944217,944507,944519,944281,943819,944622,944013,944063,944294,944137,944194,944940,944026,944708,944301,944264,944525,944426,944047,944222,944265,944611,944072,944693,943648,944604,944347,944407,944059,944378,944048,944960,944049,944399,944361,944436,944667,944398,943664,943843,944233,
14_TECH_CRC_INTERNAL,09_09_15_10_31.csv,160,160,160,1074426,1072969,1075300,1072162,1074444,1073845,1073010,1072227,1073320,1074175,1073820,1072456,1072864,1074418,1074443,1074201,1073545,1074231,1073741,1072235,1074078,1072672,1073575,1073656,1074678,1073282,1074121,1073040,1074518,1072691,1073712,1073910,1072752,1073010,1074124,1073882,1073903,1072443,1075661,1072158,1074396,1074108,1073408,1073155,1073747,1074068,1073200,1072732,1072782,1073499,1074108,1074371,1074087,1073137,1074713,1071443,1073863,1074390,1073061,1072296,1073510,1072952,1074000,1073305,1073266,1072576,1074205,1073594,1073515,1073048,1073773,1072749,1072947,1074259,1074719,1072972,1074224,1073783,1073480,1072864,1073392,1074769,1073585,1073891,1074965,1073289,1073887,1073253,1073060,1074577,
15_TECH_XOR_FLET,09_09_15_12_30.csv,160,160,160,1045669,1045438,1045649,1044891,1044597,1046161,1044419,1044994,1045112,1045041,1045803,1045272,1045862,1045317,1045958,1044938,1045107,1045192,1045260,1044544,1046001,1045625,1046150,1044875,1045424,1045125,1045325,1045804,1044861,1044757,1045821,1044995,1045130,1044785,1045524,1045746,1044968,1044908,1045263,1045731,1045001,1045482,1044929,1045794,1045408,1045703,1045738,1045404,1045411,1045707,1045945,1045817,1044510,1045585,1045201,1045571,1044862,1045958,1045872,1044821,1045950,1044257,1045331,1045666,1043618,1045568,1045882,1045237,1044770,1045264,1045984,1044989,1045522,1045452,1045321,1045487,1044692,1045630,1045527,1045618,1045888,1045742,1044636,1044844,1046088,1045582,1045390,1045971,1044753,1045494,
16_TECH_XOR_CRC,09_09_15_14_29.csv,160,160,160,1040083,1040450,1039971,1040864,1040362,1040472,1041389,1040581,1040050,1039100,1040290,1039459,1040676,1040165,1039433,1040338,1040903,1040274,1040897,1040168,1040329,1038766,1041380,1040854,1039749,1040718,1041322,1040215,1040506,1041001,1041005,1040791,1041125,1040529,1039714,1041513,1039973,1038849,1040890,1040617,1040338,1041092,1039896,1040739,1040507,1039823,1040543,1040147,1040831,1040127,1039772,1040009,1039891,1041009,1039932,1039312,1041210,1039488,1041398,1040749,1040374,1040372,1040983,1041680,1040104,1040258,1040944,1039487,1040592,1039356,1041228,1040573,1041546,1039224,1040529,1039897,1040198,1040421,1040381,1040258,1039537,1039933,1041021,1040491,1040509,1041310,1040216,1039354,1041245,1040246,
17_TECH_ONES_FLET,09_09_15_16_29.csv,160,160,160,1045009,1044852,1044492,1043319,1044847,1045344,1044130,1044918,1045650,1044056,1043876,1044391,1044489,1045273,1044597,1044659,1044450,1045065,1045608,1043539,1045213,1043957,1043477,1043835,1045190,1044589,1045260,1045313,1046033,1044800,1044642,1045001,1045663,1044770,1044320,1044518,1044644,1044462,1043076,1044832,1045720,1043762,1044457,1044227,1043754,1043847,1045046,1045296,1043281,1044559,1044721,1044309,1044371,1043429,1044897,1043885,1043908,1043565,1045659,1044418,1045119,1045229,1044578,1044731,1045047,1044472,1044849,1044303,1044835,1044224,1043998,1044282,1045264,1044073,1043964,1044455,1044712,1044538,1044413,1044147,1045064,1045078,1045137,1044552,1044387,1044674,1044142,1044614,1044911,1043748,
18_TECH_ONES_CRC,09_09_15_18_28.csv,160,160,160,1036912,1036530,1036997,1036756,1036783,1036451,1036563,1037841,1036985,1036256,1035929,1036414,1037395,1037707,1036728,1037339,1036838,1037276,1036880,1037450,1037149,1036825,1036416,1037075,1036758,1037065,1037062,1036215,1036895,1037065,1036388,1036973,1037124,1036863,1035973,1035851,1037740,1037575,1037056,1036677,1036262,1036604,1037116,1037077,1036872,1037231,1037245,1038059,1037942,1037480,1036382,1036430,1037292,1036203,1037058,1037570,1037715,1037067,1036756,1037563,1036754,1036489,1036144,1036902,1037430,1036101,1037199,1036569,1037313,1036895,1036449,1036866,1037070,1037087,1036326,1036349,1036927,1036121,1036740,1036766,1036935,1036597,1037810,1036686,1036080,1037074,1037177,1036669,1037570,1036900,
