0_TECH_XOR_EXTERNAL,09_17_20_00_08.csv,20,20,20,0,2560,25600,12800,12800,
10_TECH_FLETCHER_INTERMEDIATE,09_17_20_05_24.csv,20,20,20,12800,3200,25600,12800,12800,
11_TECH_FLETCHER_INTERNAL,09_17_20_06_19.csv,20,20,20,12800,12800,25600,12800,12800,
12_TECH_CRC_EXTERNAL,09_17_20_06_50.csv,20,20,20,0,2560,25600,12800,12800,
13_TECH_CRC_INTERMEDIATE,09_17_20_07_21.csv,20,20,20,12800,3200,25600,12800,12800,
14_TECH_CRC_INTERNAL,09_17_20_08_25.csv,20,20,20,12800,12800,25600,12800,12800,
15_TECH_XOR_FLET,09_17_20_08_54.csv,20,20,20,12800,10400,25600,12800,12800,
16_TECH_XOR_CRC,09_17_20_09_23.csv,20,20,20,12800,12800,25600,12800,12800,
17_TECH_ONES_FLET,09_17_20_09_55.csv,20,20,20,12800,11840,25600,12800,12800,
18_TECH_ONES_CRC,09_17_20_10_29.csv,20,20,20,12800,12800,25600,12800,12800,
19_TECH_TWOS_FLET,09_17_20_11_00.csv,20,20,20,12800,11840,25600,12800,12800,
1_TECH_XOR_INTERMEDIATE,09_17_20_00_41.csv,20,20,20,12800,0,25600,12800,12800,
20_TECH_TWOS_CRC,09_17_20_11_33.csv,20,20,20,12800,12800,25600,12800,12800,
21_TECH_FLET_CRC,09_17_20_12_35.csv,20,20,20,12800,12800,25600,12800,12800,
22_TECH_NO_ED,09_17_20_13_02.csv,20,20,20,0,0,25600,12800,12800,
2_TECH_XOR_INTERNAL,09_17_20_01_09.csv,20,20,20,0,0,25600,12800,12800,
3_TECH_ONES_EXTERNAL,09_17_20_01_38.csv,20,20,20,0,2560,25600,12800,12800,
4_TECH_ONES_INTERMEDIATE,09_17_20_02_13.csv,20,20,20,12800,3200,25600,12800,12800,
5_TECH_ONES_INTERNAL,09_17_20_02_44.csv,20,20,20,0,6400,25600,12800,12800,
6_TECH_TWOS_EXTERNAL,09_17_20_03_14.csv,20,20,20,0,2560,25600,12800,12800,
7_TECH_TWOS_INTERMEDIATE,09_17_20_03_49.csv,20,20,20,12800,3000,25600,12800,12800,
8_TECH_TWOS_INTERNAL,09_17_20_04_19.csv,20,20,20,0,0,25600,12800,12800,
9_TECH_FLETCHER_EXTERNAL,09_17_20_04_48.csv,20,20,20,0,2560,25600,12800,12800,
