10_TECH_FLETCHER_EXTERNAL,10_06_14_09_26.csv,20,20,20,0,2560,25600,12800,12800,
11_TECH_FLETCHER_INTERMEDIATE,10_06_14_10_12.csv,20,20,20,12800,3200,25600,12800,12800,
12_TECH_FLETCHER_INTERNAL,10_06_14_11_32.csv,20,20,20,12800,12800,25600,12800,12800,
13_TECH_CRC_EXTERNAL,10_06_14_12_10.csv,20,20,20,0,2560,25600,12800,12800,
14_TECH_CRC_INTERMEDIATE,10_06_14_13_00.csv,20,20,20,12800,3200,25600,12800,12800,
15_TECH_CRC_INTERNAL,10_06_14_14_23.csv,20,20,20,12800,12800,25600,12800,12800,
16_TECH_XOR_FLET,10_06_14_15_08.csv,20,20,20,12800,10400,25600,12800,12800,
17_TECH_XOR_CRC,10_06_14_15_58.csv,20,20,20,12800,12800,25600,12800,12800,
18_TECH_ONES_FLET,10_06_14_16_44.csv,20,20,20,12800,11840,25600,12800,12800,
19_TECH_ONES_CRC,10_06_14_17_31.csv,20,20,20,12800,12800,25600,12800,12800,
1_TECH_XOR_EXTERNAL,10_06_14_03_21.csv,20,20,20,0,2560,25600,12800,12800,
20_TECH_TWOS_FLET,10_06_14_18_15.csv,20,20,20,12800,11840,25600,12800,12800,
21_TECH_TWOS_CRC,10_06_14_19_03.csv,20,20,20,12800,12800,25600,12800,12800,
22_TECH_FLET_CRC,10_06_14_20_11.csv,20,20,20,12800,12800,25600,12800,12800,
2_TECH_XOR_INTERMEDIATE,10_06_14_03_59.csv,20,20,20,12800,0,25600,12800,12800,
3_TECH_XOR_INTERNAL,10_06_14_04_41.csv,20,20,20,0,0,25600,12800,12800,
4_TECH_ONES_EXTERNAL,10_06_14_05_19.csv,20,20,20,0,2560,25600,12800,12800,
5_TECH_ONES_INTERMEDIATE,10_06_14_05_59.csv,20,20,20,12800,3200,25600,12800,12800,
6_TECH_ONES_INTERNAL,10_06_14_06_46.csv,20,20,20,0,12800,25600,12800,12800,
7_TECH_TWOS_EXTERNAL,10_06_14_07_23.csv,20,20,20,0,2560,25600,12800,12800,
8_TECH_TWOS_INTERMEDIATE,10_06_14_08_02.csv,20,20,20,12800,3000,25600,12800,12800,
9_TECH_TWOS_INTERNAL,10_06_14_08_47.csv,20,20,20,0,11700,25600,12800,12800,
