01_TECH_XOR_EXTERNAL,05_27_21_58_55.csv,5,64,8,0,2048,17664,1280,16384,0.1159
02_TECH_XOR_INTERMEDIATE,05_27_22_01_40.csv,5,64,8,1280,0,17664,1280,16384,0.0725
03_TECH_XOR_INTERNAL,05_27_22_04_25.csv,5,64,8,1280,0,17664,1280,16384,0.0725
04_TECH_ONES_EXTERNAL,05_27_22_07_10.csv,5,64,8,0,2048,17664,1280,16384,0.1159
05_TECH_ONES_INTERMEDIATE,05_27_22_09_50.csv,5,64,8,1280,4096,17664,1280,16384,0.3043
06_TECH_ONES_INTERNAL,05_27_22_11_55.csv,5,64,8,1280,16384,17664,1280,16384,1.0000
07_TECH_TWOS_EXTERNAL,05_27_22_14_40.csv,5,64,8,0,2048,17664,1280,16384,0.1159
08_TECH_TWOS_INTERMEDIATE,05_27_22_17_19.csv,5,64,8,1280,3840,17664,1280,16384,0.2899
09_TECH_TWOS_INTERNAL,05_27_22_19_27.csv,5,64,8,1280,14976,17664,1280,16384,0.9203
10_TECH_FLETCHER_EXTERNAL,05_27_22_22_12.csv,5,64,8,0,2048,17664,1280,16384,0.1159
11_TECH_FLETCHER_INTERMEDIATE,05_27_22_24_38.csv,5,64,8,1280,4096,17664,1280,16384,0.3043
12_TECH_FLETCHER_INTERNAL,05_27_22_27_04.csv,5,64,8,1280,16384,17664,1280,16384,1.0000
13_TECH_CRC_EXTERNAL,05_27_22_29_51.csv,5,64,8,0,728,17664,1280,16384,0.0412
14_TECH_CRC_INTERMEDIATE,05_27_22_32_41.csv,5,64,8,320,152,17664,1280,16384,0.0267
15_TECH_CRC_INTERNAL,05_27_22_35_50.csv,5,64,8,320,88,17664,1280,16384,0.0231
