0_TECH_XOR_EXTERNAL,09_17_08_37_05.csv,40,40,40,0,100,100,
ES_a,87723384,71481447,87723384,71481447,87723384,71481447,87723384,71481447,87723384,71481447,87723384,71481447,87723384,71481447,87723384,71481447,72555400,108382737,72555400,108382737,72555400,108382737,72555400,108382737,72555400,108382737,72555400,108382737,72555400,108382737,72555400,108382737,59862027,90183147,59862027,90183147,59862027,90183147,59862027,90183147,59862027,90183147,59862027,90183147,59862027,90183147,59862027,90183147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87723384,71481447,87723384,71481447,87723384,71481447,87723384,71481447,87723384,71481447,87723384,71481447,87723384,71481447,87723384,71481447,72555400,108382737,72555400,108382737,72555400,108382737,72555400,108382737,72555400,108382737,72555400,108382737,72555400,108382737,72555400,108382737,59862027,90183147,59862027,90183147,59862027,90183147,59862027,90183147,59862027,90183147,59862027,90183147,59862027,90183147,59862027,90183147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ES_b,18373587,18373587,44847296,44847296,0,0,0,0,0,0,0,0,0,0,0,0,18373587,18373587,44847296,44847296,0,0,0,0,0,0,0,0,0,0,0,0,18373587,18373587,44847296,44847296,0,0,0,0,0,0,0,0,0,0,0,0,18373587,18373587,44847296,44847296,0,0,0,0,0,0,0,0,0,0,0,0,18373587,18373587,44847296,44847296,0,0,0,0,0,0,0,0,0,0,0,0,18373587,18373587,44847296,44847296,0,0,0,0,0,0,0,0,0,0,0,0,18373587,18373587,44847296,44847296,0,0,0,0,0,0,0,0,0,0,0,0,18373587,18373587,44847296,44847296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ES_c,38095825,1029888388,47955532,20863229,0,0,0,0,0,0,0,0,0,0,0,0,1007861094,41109056,30248588,55322339,0,0,0,0,0,0,0,0,0,0,0,0,52230041,82795296,27549203,8931886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10_TECH_FLETCHER_INTERMEDIATE,09_17_08_42_48.csv,40,40,40,0,100,100,
ES_a,14680170,1835025,14680170,1835025,14680170,1835025,14680170,1835025,14680170,1835025,14680170,1835025,14680170,1835025,14680170,1835025,14942350,13369581,14942350,13369581,14942350,13369581,14942350,13369581,14942350,13369581,14942350,13369581,14942350,13369581,14942350,13369581,9765068,12058821,9765068,12058821,9765068,12058821,9765068,12058821,9765068,12058821,9765068,12058821,9765068,12058821,9765068,12058821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14680170,1835025,14680170,1835025,14680170,1835025,14680170,1835025,14680170,1835025,14680170,1835025,14680170,1835025,14680170,1835025,14942350,13369581,14942350,13369581,14942350,13369581,14942350,13369581,14942350,13369581,14942350,13369581,14942350,13369581,14942350,13369581,9765068,12058821,9765068,12058821,9765068,12058821,9765068,12058821,9765068,12058821,9765068,12058821,9765068,12058821,9765068,12058821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ES_b,1441938,1441938,5439673,5439673,10092649,10092649,2031711,2031711,8192061,8192061,7929856,7929856,11665554,11665554,10158262,10158262,1441938,1441938,5439673,5439673,10092649,10092649,2031711,2031711,8192061,8192061,7929856,7929856,11665554,11665554,10158262,10158262,1441938,1441938,5439673,5439673,10092649,10092649,2031711,2031711,8192061,8192061,7929856,7929856,11665554,11665554,10158262,10158262,1441938,1441938,5439673,5439673,10092649,10092649,2031711,2031711,8192061,8192061,7929856,7929856,11665554,11665554,10158262,10158262,1441938,1441938,5439673,5439673,10092649,10092649,2031711,2031711,8192061,8192061,7929856,7929856,11665554,11665554,10158262,10158262,1441938,1441938,5439673,5439673,10092649,10092649,2031711,2031711,8192061,8192061,7929856,7929856,11665554,11665554,10158262,10158262,1441938,1441938,5439673,5439673,10092649,10092649,2031711,2031711,8192061,8192061,7929856,7929856,11665554,11665554,10158262,10158262,1441938,1441938,5439673,5439673,10092649,10092649,2031711,2031711,8192061,8192061,7929856,7929856,11665554,11665554,10158262,10158262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ES_c,3932314,9830464,8978678,12517554,7929931,7209186,393393,16646229,11862111,983075,16646161,6029348,12451861,2621595,5177582,12058679,13500530,327883,1769607,12910610,2424921,3211494,156,6291706,14024832,2949297,13435014,4063281,917718,11337852,3014686,10616941,1245338,1835235,15138966,3211446,11010070,6225923,7536668,5767197,3080212,10027187,15990951,5439726,1310824,12582921,6029488,14549057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11_TECH_FLETCHER_INTERNAL,09_17_08_43_26.csv,40,40,40,0,100,100,
ES_a,11534402,6422589,11534402,6422589,11534402,6422589,11534402,6422589,11534402,6422589,11534402,6422589,11534402,6422589,11534402,6422589,8257633,10420474,8257633,10420474,8257633,10420474,8257633,10420474,8257633,10420474,8257633,10420474,8257633,10420474,8257633,10420474,15139007,3145946,15139007,3145946,15139007,3145946,15139007,3145946,15139007,3145946,15139007,3145946,15139007,3145946,15139007,3145946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11534402,6422589,11534402,6422589,11534402,6422589,11534402,6422589,11534402,6422589,11534402,6422589,11534402,6422589,11534402,6422589,8257633,10420474,8257633,10420474,8257633,10420474,8257633,10420474,8257633,10420474,8257633,10420474,8257633,10420474,8257633,10420474,15139007,3145946,15139007,3145946,15139007,3145946,15139007,3145946,15139007,3145946,15139007,3145946,15139007,3145946,15139007,3145946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ES_b,14745750,14745750,3604683,3604683,9830470,9830470,15007994,15007994,12255465,12255465,16449542,16449542,15204500,15204500,14942392,14942392,14745750,14745750,3604683,3604683,9830470,9830470,15007994,15007994,12255465,12255465,16449542,16449542,15204500,15204500,14942392,14942392,14745750,14745750,3604683,3604683,9830470,9830470,15007994,15007994,12255465,12255465,16449542,16449542,15204500,15204500,14942392,14942392,14745750,14745750,3604683,3604683,9830470,9830470,15007994,15007994,12255465,12255465,16449542,16449542,15204500,15204500,14942392,14942392,14745750,14745750,3604683,3604683,9830470,9830470,15007994,15007994,12255465,12255465,16449542,16449542,15204500,15204500,14942392,14942392,14745750,14745750,3604683,3604683,9830470,9830470,15007994,15007994,12255465,12255465,16449542,16449542,15204500,15204500,14942392,14942392,14745750,14745750,3604683,3604683,9830470,9830470,15007994,15007994,12255465,12255465,16449542,16449542,15204500,15204500,14942392,14942392,14745750,14745750,3604683,3604683,9830470,9830470,15007994,15007994,12255465,12255465,16449542,16449542,15204500,15204500,14942392,14942392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
