0_TECH_XOR_EXTERNAL,09_10_08_48_51.csv,256,256,256,1467535,1467719,1467636,1468088,1467840,1467319,1467720,1468470,1466440,1467821,1468801,1468114,1467819,1467652,1467770,1466924,1466381,1467487,1467767,1467958,1467559,1467879,1467421,1467292,1467475,1467432,1467230,1467477,1467342,1468113,1467508,1467718,1467678,1467668,1467552,1467479,1467524,1467192,1466860,1468401,1468616,1467920,1467700,1467742,1467721,1467574,1467443,1467979,1466850,1467804,1466651,1467321,1468107,1467219,1467599,1466975,1467023,1467936,1467083,1467272,1468038,1467719,1466980,1467712,1467924,1468193,1467613,1467265,1467490,1467181,1468032,1468153,1467621,1468503,1468125,1467584,1467509,1467687,1467316,1467085,1467878,1467163,1468048,1467545,1467999,1466654,1467672,1467988,1467128,1467722,
10_TECH_FLETCHER_INTERMEDIATE,09_10_09_16_41.csv,256,256,256,1504792,1505095,1504366,1505097,1503901,1504663,1504115,1504450,1504829,1504655,1503913,1504929,1503524,1505144,1504830,1505522,1505459,1503707,1504079,1503973,1504073,1506063,1505236,1504802,1504106,1504649,1504221,1505171,1503462,1504247,1504421,1505013,1504476,1504537,1504480,1504770,1504627,1505043,1504705,1504504,1504563,1504251,1504095,1504644,1505034,1504620,1504250,1504792,1505410,1504273,1505066,1504079,1504743,1504477,1505569,1504664,1504554,1504581,1504216,1504282,1505551,1505694,1504803,1506169,1503605,1504628,1504915,1504438,1505142,1503918,1505427,1505379,1504700,1503502,1505036,1504564,1504179,1504641,1504214,1504171,1504650,1505230,1503825,1504359,1504725,1503825,1504058,1504676,1504551,1505160,
11_TECH_FLETCHER_INTERNAL,09_10_09_19_50.csv,256,256,256,1747398,1748281,1749723,1748720,1750031,1751387,1748270,1749474,1748985,1749328,1749823,1747847,1748677,1748047,1750839,1749079,1749078,1748344,1750078,1749246,1747668,1748345,1751360,1747577,1748906,1751806,1752395,1748038,1748455,1748263,1747302,1748415,1750008,1749117,1748664,1749970,1748393,1750168,1749735,1749249,1750053,1750119,1749609,1747356,1748703,1749273,1749767,1748793,1749082,1750938,1749166,1749419,1749839,1751007,1749405,1748673,1746928,1750272,1749759,1748450,1748492,1747957,1749594,1748543,1748941,1748207,1749039,1748780,1750054,1747316,1750533,1748562,1748606,1750521,1748776,1747450,1748137,1749508,1748775,1747556,1749471,1750438,1749013,1749647,1748826,1748676,1752075,1747064,1749321,1750196,
12_TECH_CRC_EXTERNAL,09_10_09_22_31.csv,256,256,256,1464136,1464163,1464833,1465506,1465087,1464772,1464761,1464852,1465704,1465453,1464098,1465334,1465384,1465058,1465603,1463995,1465609,1465354,1464726,1464672,1464837,1465439,1464871,1465077,1464883,1464906,1465422,1464957,1464132,1464788,1465813,1464204,1465162,1465713,1464367,1465044,1464679,1464329,1464596,1465725,1465375,1466272,1465442,1465629,1465431,1465544,1466113,1465749,1466030,1464866,1464914,1464823,1465837,1465027,1464753,1465459,1464767,1465253,1466170,1465111,1464927,1465316,1464458,1465534,1464973,1465894,1465258,1465346,1465184,1464764,1464319,1464925,1464828,1465164,1464187,1465555,1465216,1464285,1465316,1464728,1464241,1465164,1465721,1465976,1465648,1465678,1465218,1465410,1465523,1465494,
13_TECH_CRC_INTERMEDIATE,09_10_09_25_15.csv,256,256,256,1500824,1502065,1501540,1501865,1501705,1500063,1499906,1501862,1501760,1500941,1501967,1501443,1501674,1502074,1502346,1501365,1499572,1502267,1500970,1501860,1500426,1500517,1500692,1502267,1501290,1501018,1500955,1501565,1502097,1501256,1501693,1501755,1500461,1500646,1502806,1500689,1500728,1501658,1501807,1501673,1501825,1501710,1501249,1500770,1501563,1500761,1502305,1501089,1501495,1502571,1501144,1501927,1501705,1501709,1501382,1501147,1501878,1501428,1501280,1502434,1500678,1501180,1500836,1501399,1501495,1501511,1501998,1500677,1501408,1500561,1502020,1499985,1502012,1501806,1501740,1502801,1502452,1500577,1502601,1501872,1501791,1502230,1501742,1501830,1502032,1500185,1500491,1502456,1501280,1502468,
14_TECH_CRC_INTERNAL,09_10_09_28_20.csv,256,256,256,1711624,1712601,1712459,1710327,1713801,1710945,1711412,1711611,1712515,1711436,1711125,1710493,1711240,1713810,1712110,1710700,1710281,1708554,1711784,1710557,1710932,1712401,1712820,1710500,1708078,1711646,1712182,1711767,1711661,1710252,1711076,1711578,1711673,1711604,1710532,1710734,1712109,1711414,1712777,1710385,1711210,1710201,1711678,1710877,1711249,1710882,1711181,1710712,1710017,1710480,1711666,1710337,1712498,1712968,1712597,1711372,1713237,1710062,1711097,1709732,1712370,1710360,1713255,1711044,1711674,1709712,1711567,1712041,1710471,1711887,1710863,1709021,1710818,1710136,1711488,1711431,1711374,1711764,1712278,1710060,1711869,1710468,1711520,1711028,1710679,1712272,1711414,1710759,1712136,1709453,
15_TECH_XOR_FLET,09_10_09_31_20.csv,256,256,256,1666082,1666453,1667639,1666643,1665480,1665078,1665898,1666751,1666153,1665748,1664806,1665160,1666241,1665658,1666519,1665302,1665131,1665834,1666743,1665882,1666581,1665997,1667055,1665555,1665587,1665936,1664731,1664146,1666060,1666797,1666720,1665813,1667016,1666644,1666513,1667751,1665060,1667892,1667062,1665273,1664993,1666768,1667138,1666409,1666329,1664416,1665155,1666335,1666723,1666040,1666419,1666300,1665705,1666546,1665818,1665415,1666364,1666154,1667124,1666608,1666583,1667469,1667299,1667211,1665512,1665849,1665582,1667352,1665973,1665767,1666368,1667728,1666231,1665837,1665756,1667102,1667196,1664607,1665845,1666011,1665805,1666510,1666135,1667263,1666970,1666211,1666370,1666864,1665361,1665095,
16_TECH_XOR_CRC,09_10_09_34_21.csv,256,256,256,1665392,1666752,1665883,1666591,1665989,1666378,1666324,1666356,1667071,1665764,1667272,1665625,1666575,1666843,1666116,1666646,1665417,1666641,1667200,1666695,1666502,1666614,1666423,1666678,1665045,1666917,1665964,1666225,1666901,1666105,1666501,1665674,1666901,1666621,1665828,1666414,1664950,1666553,1665663,1666760,1665927,1666198,1665275,1667170,1667051,1666189,1665685,1665637,1666264,1666494,1666356,1667308,1666278,1666406,1665888,1666664,1666178,1667000,1664410,1665857,1665483,1665497,1667232,1666454,1666383,1666315,1666851,1665374,1667363,1665578,1665247,1664803,1666391,1666581,1665903,1665824,1667460,1667001,1666838,1667087,1666006,1666126,1664714,1664192,1666251,1665855,1665421,1665812,1666616,1666166,
17_TECH_ONES_FLET,09_10_09_37_20.csv,256,256,256,1656521,1656956,1657200,1657309,1658336,1655685,1657348,1658658,1658073,1658799,1657967,1657113,1657343,1657965,1657291,1657656,1657144,1657903,1658529,1656172,1658757,1656868,1657616,1656846,1657547,1656167,1657577,1656534,1658324,1657615,1659143,1656466,1656733,1656542,1657041,1657763,1657296,1657749,1657972,1656649,1656553,1656563,1656788,1656943,1658546,1657432,1656543,1657485,1656955,1659262,1654865,1655019,1656933,1658530,1657130,1658336,1657133,1657779,1659054,1657977,1658029,1657561,1657486,1657872,1658830,1657928,1658931,1657874,1656279,1657638,1656129,1656681,1658163,1658720,1656819,1655458,1656971,1658556,1656351,1657032,1657575,1655984,1657489,1658492,1657539,1657452,1656524,1655304,1656382,1658642,
18_TECH_ONES_CRC,09_10_09_40_20.csv,256,256,256,1655826,1656063,1659535,1658553,1656824,1656588,1658567,1658290,1657869,1656556,1658135,1658621,1657778,1655934,1658870,1658908,1658835,1656009,1657314,1658515,1657222,1656268,1660145,1656737,1659243,1657375,1657254,1659210,1656890,1658136,1659004,1658332,1657752,1658165,1659671,1656829,1657680,1657465,1656906,1657130,1657900,1658001,1656762,1657953,1657845,1657154,1658449,1658946,1656888,1658243,1658062,1659008,1657573,1655916,1658987,1658585,1657119,1657665,1658600,1658450,1657625,1656555,1658240,1658353,1658665,1658381,1657423,1657954,1657270,1656731,1657478,1658736,1657217,1657474,1658077,1657791,1656717,1657357,1658653,1658466,1657947,1658710,1659673,1658643,1656312,1658596,1657722,1657638,1658181,1658586,
19_TECH_TWOS_FLET,09_10_09_43_21.csv,256,256,256,1669563,1668499,1666367,1667281,1668457,1669677,1669126,1668164,1667992,1669428,1668548,1670411,1669400,1670578,1667318,1667606,1668775,1669370,1669447,1668508,1667238,1669687,1666974,1667839,1669121,1667978,1668245,1667425,1667136,1668554,1669755,1668498,1668534,1668107,1667795,1669084,1667745,1669606,1668349,1669321,1666635,1669968,1666098,1667691,1668151,1667118,1667976,1669694,1667153,1666041,1667362,1667885,1668433,1667066,1668187,1665500,1666093,1669125,1668873,1669044,1669302,1671338,1667415,1668515,1669853,1669378,1669163,1669317,1668150,1667226,1666717,1668618,1668891,1669086,1667617,1670063,1669312,1667810,1665951,1667734,1668662,1667721,1668833,1669454,1668023,1668238,1666592,1668362,1666456,1669196,
1_TECH_XOR_INTERMEDIATE,09_10_08_51_35.csv,256,256,256,1486560,1486694,1486257,1486719,1486232,1486270,1487365,1486408,1486518,1486752,1487452,1486119,1487443,1485916,1485810,1486504,1487444,1486033,1486581,1486152,1487060,1487024,1486842,1486460,1487454,1486533,1487430,1486681,1486502,1487508,1486242,1487311,1487145,1486351,1486226,1486943,1486826,1486643,1485699,1487426,1487282,1487210,1487529,1487272,1486805,1487704,1486573,1487067,1487173,1486932,1487302,1487411,1486979,1485965,1486315,1487634,1487094,1486970,1486566,1487022,1487098,1487086,1487193,1487203,1486820,1486606,1486847,1486277,1487320,1487186,1486739,1486901,1487528,1485911,1487090,1487130,1486643,1487412,1486663,1486836,1486088,1487575,1486846,1486242,1486623,1487323,1487513,1487131,1485999,1486279,
20_TECH_TWOS_CRC,09_10_09_46_22.csv,256,256,256,1666568,1665736,1666182,1666540,1667141,1666525,1666317,1668018,1665839,1667354,1666483,1667486,1667720,1667000,1666451,1666344,1665837,1666674,1664783,1668438,1667345,1667337,1666902,1666909,1666756,1666694,1667075,1667806,1667382,1667289,1665958,1666565,1666793,1665890,1666937,1668038,1667171,1667257,1666697,1666443,1667142,1665085,1666232,1666668,1666940,1667260,1665233,1667958,1666619,1666678,1667070,1667468,1667411,1666299,1665615,1667736,1666518,1666755,1665981,1666612,1664743,1666795,1666334,1666513,1668358,1666303,1666108,1668769,1666857,1666650,1666687,1665924,1667384,1666061,1666727,1667295,1666703,1667815,1666735,1667343,1666263,1667015,1666519,1667307,1667900,1666682,1666669,1665822,1667982,1666707,
21_TECH_FLET_CRC,09_10_09_49_35.csv,256,256,256,1791846,1795861,1795033,1792720,1794231,1795571,1794025,1793874,1794271,1795150,1795843,1796308,1793023,1794240,1792672,1790825,1795024,1793592,1792921,1792914,1795491,1792962,1794847,1792798,1793416,1795643,1793607,1794900,1794895,1795474,1794566,1793367,1795596,1794546,1792351,1793401,1795463,1797378,1790328,1792987,1795931,1795415,1794402,1794826,1794035,1795300,1792078,1796375,1794128,1794268,1794743,1793269,1794499,1795247,1793052,1792567,1791915,1794491,1794325,1792731,1796434,1794393,1793267,1794994,1793273,1795483,1795425,1793749,1792443,1794808,1793218,1794840,1794126,1793125,1794327,1794197,1795515,1795125,1795724,1795070,1794525,1792990,1792519,1795125,1794799,1793445,1795876,1794199,1795664,1793727,
22_TECH_NO_ED,09_10_09_52_16.csv,256,256,256,1473045,1472590,1473046,1473178,1473202,1473503,1473229,1473737,1473024,1473229,1473298,1472679,1472874,1472904,1472611,1473123,1472637,1473131,1473211,1472999,1473923,1473324,1473944,1472712,1473165,1471603,1472862,1473345,1472584,1472676,1473863,1472427,1472764,1473512,1473214,1472981,1473481,1472775,1473231,1473523,1473299,1472471,1472890,1473754,1472977,1473123,1472640,1473002,1473213,1473632,1472336,1473699,1473073,1472340,1473206,1473393,1472567,1473387,1473681,1473031,1473338,1472910,1473301,1472809,1472449,1473679,1473038,1473268,1473158,1472459,1472567,1472629,1472955,1473278,1472281,1473319,1473873,1472873,1473697,1472635,1473231,1473236,1472520,1473141,1473635,1473819,1473075,1473350,1473719,1472915,
