0_TECH_XOR_EXTERNAL,09_09_13_57_43.csv,80,80,80,372419,372744,372601,372288,372329,372378,372435,372676,372461,372682,372446,372246,372454,372348,372592,372608,372520,372603,372526,372458,372574,372470,372484,372684,372476,372541,372277,372312,372703,372445,372491,372632,372499,372605,372375,372685,372471,372554,372605,372513,372384,372483,372492,372231,372573,372450,372808,372541,372430,372479,372646,372650,372433,372261,372504,372578,372231,372473,372619,372707,372565,372363,372407,372516,372565,372542,372455,372498,372502,372742,372735,372810,372534,372639,373369,372653,372767,372678,372496,372680,372865,372885,372892,372667,372612,372669,372496,372599,372892,372423,
0_TECH_XOR_EXTERNAL,09_09_14_22_23.csv,80,80,80,372964,372933,372799,372782,372747,372958,372963,373287,372878,373091,372886,373091,372944,372991,373192,372629,373033,372918,373121,372938,373112,373072,372893,372457,372634,372880,373085,372864,373113,372878,373250,372782,372928,372887,372820,372697,373014,372968,372911,373000,372990,373137,372924,373091,372836,373182,372748,372840,372904,373378,372766,373265,372874,372639,372812,372841,372790,373029,372974,373047,372638,372764,372970,372717,373135,373034,372969,373202,373007,373112,373276,372742,373010,373101,373051,372742,373003,372609,373212,372986,373064,373058,373069,373004,373214,372619,372670,372580,372959,373078,
10_TECH_FLETCHER_INTERMEDIATE,09_09_14_31_17.csv,80,80,80,383622,383617,383521,383822,383755,383701,383606,383770,383719,383693,383716,383491,383556,383839,383669,383550,383624,383218,383936,383774,383838,383408,384038,383724,383665,383537,383873,383945,383552,383341,383623,383308,383535,383525,383447,383654,383791,383609,383499,383966,383794,383693,383806,383756,383366,383601,383790,383595,383486,383267,383450,383627,383828,383469,383778,383350,383918,383505,383860,383466,383671,383615,383864,384031,383531,383713,383645,383430,383766,383452,383819,383565,383573,383488,383657,383696,383649,383095,383291,383363,383891,383490,383639,383637,383551,383695,384056,383664,383660,383307,
11_TECH_FLETCHER_INTERNAL,09_09_14_32_18.csv,80,80,80,467729,467959,468198,468367,467745,467787,467172,467796,468193,467859,467937,467560,467836,468054,467962,467584,467645,467937,467766,467501,467931,468128,467771,467941,467595,467874,467354,468004,467940,467946,467662,468183,467866,467844,467718,468191,468007,467642,467687,467405,467926,467921,468011,468009,468139,467695,468141,467891,467588,467630,467835,467567,467341,468054,467677,467834,467976,467621,467748,467656,467922,468247,467880,467531,467783,467842,467854,467587,467637,468276,467832,467556,468094,467645,468010,467826,467798,467395,467639,467887,467508,467988,467754,467580,468274,467593,468116,467632,467827,468081,
12_TECH_CRC_EXTERNAL,09_09_14_33_10.csv,80,80,80,372475,372350,372262,372588,372337,372540,372340,372221,372446,372518,372507,372654,372657,372709,372557,372524,372481,372585,372448,372388,372322,372406,372446,372295,372292,372330,372548,372437,372323,372411,372327,372489,372497,372544,372450,372384,372395,372457,372355,372463,372282,372453,372259,372291,372216,372351,372513,372432,372647,372140,372539,372474,372332,372248,372536,372015,372146,372382,372547,372244,372430,372477,372357,372489,372395,372507,372326,372186,372401,372506,372429,372565,372403,372702,372492,372233,372461,372229,372682,372344,372326,372277,372441,372475,372223,372487,372549,372321,372353,372501,
13_TECH_CRC_INTERMEDIATE,09_09_14_34_02.csv,80,80,80,380902,380727,380803,380820,380811,380861,380759,380784,380864,380859,380535,380754,380868,380719,380933,380815,380675,380894,380678,380733,381006,380677,380988,380737,380901,380919,380755,380726,380798,380792,380647,380726,380739,380757,380840,380568,380657,380734,380892,380541,380978,380827,381010,380637,380647,380659,380728,380849,380926,380573,380610,380582,380669,380686,380847,380755,380661,380968,380583,380691,380716,380715,380739,380594,380702,380639,380563,380817,380877,380878,380866,380840,380690,380884,380576,380610,380722,380614,380789,380654,380692,380589,380629,380651,380828,380699,380553,380777,380971,380465,
14_TECH_CRC_INTERNAL,09_09_14_35_03.csv,80,80,80,460743,460764,460859,461024,460846,460718,460491,461130,461019,461205,460327,460721,461018,460904,460480,460837,461100,461508,460759,460689,460860,460946,460177,460977,460764,460983,460542,460783,461143,460813,460642,461233,461075,460983,460972,460725,460579,461175,460525,460920,460952,460892,460544,460550,460869,461013,460345,460854,461234,461392,460877,461148,460828,460970,460566,460431,461020,460701,460462,460644,460663,460759,460262,460891,460901,460994,460518,460889,460847,460840,460486,460879,460809,460927,460643,460650,460443,460972,460508,461065,460986,460957,460611,460855,460976,460851,460649,460474,460681,460845,
15_TECH_XOR_FLET,09_09_14_36_01.csv,80,80,80,429981,429756,430213,429520,429478,429541,429971,429604,429437,429366,429688,429351,430236,429953,430062,429875,429721,430134,430101,429416,429777,429554,430064,429294,429616,430109,430065,429805,429487,430101,429650,429410,429631,429745,429800,428974,429683,429439,429888,429233,430166,429655,430052,429331,429801,429927,429735,430052,429943,429712,430141,429783,429452,429756,430137,429492,429662,430046,430216,429886,429545,430155,429627,429992,429514,429756,430274,429180,429970,429718,429755,429539,429703,430035,429725,429691,430063,429992,429503,429878,430069,429962,430178,429480,430103,429980,430357,429668,429828,429691,
16_TECH_XOR_CRC,09_09_14_36_58.csv,80,80,80,425559,425438,425191,425513,425662,425640,425829,425356,425399,425405,425309,425458,425172,425303,425438,425821,425257,425374,425548,425518,425284,425142,425241,425495,425490,425225,425334,425473,425642,425390,425574,425648,425400,425816,425419,425143,425451,425593,425799,425377,425623,425637,425166,425634,425651,425645,425437,425406,425511,425381,425240,425524,425674,425467,425524,425585,425636,425602,425402,425437,425700,425618,425454,425257,425557,425252,425432,425473,425713,425459,425614,425483,425738,425423,425467,425599,425348,425578,425767,425658,425243,425595,425659,425704,425458,425430,425460,425640,425370,425300,
17_TECH_ONES_FLET,09_09_14_37_55.csv,80,80,80,424839,424929,424984,424996,425004,424955,424811,424853,425146,424769,424615,424783,425012,424811,424739,424631,425005,424622,424678,424535,424986,424702,424639,424904,424853,424760,424702,424814,424887,424917,424727,424795,425077,424702,424776,424724,424994,424699,424604,424944,424979,424755,424899,424923,425057,424827,424708,424999,425104,424824,424968,425070,424944,424829,424826,424987,425042,424864,424865,424837,425170,424586,424865,425067,424926,424876,424824,424613,424948,424854,424897,424807,424871,424600,424731,424756,425024,424807,424537,424722,425067,424889,424735,424774,425059,424654,424844,424871,424803,424607,
