0_TECH_XOR_EXTERNAL,09_09_15_30_40.csv,320,320,320,2423899,2424063,2422982,2423888,2424567,2423767,2424003,2423215,2423397,2424273,2423781,2424581,2422746,2423511,2423524,2424319,2423025,2423503,2425494,2422935,2424485,2424023,2424396,2424497,2424089,2424121,2423446,2424642,2424540,2424379,2424558,2424435,2424258,2424836,2424441,2424403,2424270,2424316,2424484,2424298,2425104,2425222,2423868,2424315,2423921,2424628,2423902,2423818,2424225,2424796,2424130,2424073,2424312,2424465,2424209,2424582,2422991,2424397,2424100,2424015,2423614,2423868,2423838,2424951,2423420,2425240,2423306,2425306,2424297,2424185,2424635,2424036,2424211,2423804,2424247,2424783,2423540,2424687,2423829,2423073,2423502,2423392,2424195,2424820,2422638,2422982,2424317,2423685,2424138,2425264,
10_TECH_FLETCHER_INTERMEDIATE,09_09_16_15_16.csv,320,320,320,2478866,2480075,2479982,2479867,2480042,2480493,2480301,2479632,2479965,2479003,2479436,2480143,2480098,2480527,2480423,2479567,2479727,2479460,2479884,2479655,2480510,2479642,2480466,2479811,2479868,2480077,2480388,2479670,2480021,2480120,2479945,2479803,2480272,2480636,2480203,2480174,2480457,2480077,2480331,2480087,2480794,2480643,2480069,2480139,2480731,2480556,2479981,2480034,2480181,2479617,2479727,2480901,2479826,2479968,2480148,2480257,2480333,2480745,2480274,2480559,2479692,2480827,2480175,2479925,2481300,2480295,2480830,2480296,2479938,2480748,2479510,2480588,2479807,2480064,2480844,2480302,2479753,2480014,2480243,2479926,2479589,2479872,2480008,2479780,2479858,2480704,2480338,2480531,2480134,2480203,
11_TECH_FLETCHER_INTERNAL,09_09_16_20_17.csv,320,320,320,2863669,2863440,2862751,2863459,2865007,2863173,2865086,2863005,2863720,2864192,2863404,2862758,2864311,2863102,2864561,2864785,2863776,2864118,2864740,2861780,2863806,2862087,2864579,2863242,2864136,2863500,2864529,2863528,2864448,2863541,2863055,2863615,2863412,2863310,2863679,2864432,2864454,2864824,2864402,2864221,2864153,2863052,2862672,2864347,2863766,2864320,2862050,2864852,2862561,2862393,2864204,2863660,2863241,2862270,2864582,2863513,2863332,2862468,2864051,2864520,2863453,2863024,2863373,2865077,2862917,2863090,2863093,2863754,2863036,2864578,2862344,2864401,2862255,2863838,2864511,2862829,2864202,2862894,2863650,2862636,2863566,2863476,2861938,2862959,2864980,2864101,2864670,2863322,2863724,2863907,
12_TECH_CRC_EXTERNAL,09_09_16_24_34.csv,320,320,320,2426310,2426182,2425705,2426020,2426201,2425923,2425378,2425784,2426267,2425159,2425221,2426003,2426071,2425243,2425932,2425207,2427077,2425560,2426234,2426029,2425609,2425666,2425673,2425469,2426131,2426833,2425500,2426102,2425447,2426141,2425545,2425491,2425834,2426309,2425653,2426258,2425722,2426113,2424484,2426340,2425422,2425687,2426170,2426063,2426400,2426290,2425545,2425575,2426229,2426240,2426763,2425307,2425237,2425942,2426438,2425935,2425335,2425320,2425488,2425103,2425932,2425496,2425756,2425632,2426503,2426581,2425672,2426176,2424891,2425864,2425461,2426571,2426056,2425399,2425241,2426216,2425804,2425698,2425299,2425697,2425723,2426272,2426379,2425980,2426102,2425875,2425988,2425816,2427024,2426626,
13_TECH_CRC_INTERMEDIATE,09_09_16_28_55.csv,320,320,320,2476378,2476313,2476025,2476401,2476338,2475830,2476220,2476428,2477033,2476378,2477465,2476175,2475642,2476732,2477112,2476964,2476092,2476269,2476676,2476115,2476721,2477626,2476454,2477294,2476387,2476027,2476928,2476805,2476773,2476611,2476790,2476131,2476405,2476840,2476160,2476606,2476784,2476428,2476774,2476286,2476602,2475822,2476968,2477396,2475846,2475789,2476415,2476612,2477402,2476823,2476809,2475202,2476842,2475651,2476369,2476901,2476170,2476638,2476623,2476141,2475960,2475913,2475890,2475373,2476965,2476678,2475678,2476034,2477256,2476183,2477011,2476458,2476303,2475904,2476470,2476285,2476176,2476396,2475989,2475913,2476694,2476500,2476662,2476077,2475855,2475829,2476145,2476558,2476438,2476529,
14_TECH_CRC_INTERNAL,09_09_16_33_52.csv,320,320,320,2818396,2818252,2818653,2817243,2818217,2817405,2818739,2818405,2818201,2817776,2817535,2817887,2818639,2817200,2818935,2818238,2818206,2818333,2818583,2817535,2818275,2818844,2819063,2818502,2818096,2818341,2818620,2818284,2818293,2818080,2819091,2818718,2819137,2818988,2818102,2818233,2818711,2818108,2818728,2817618,2817564,2818400,2818664,2817818,2817260,2817851,2818906,2817924,2817944,2817421,2817403,2818568,2817707,2817719,2817912,2818806,2817224,2817738,2818409,2818165,2817453,2817327,2819782,2817989,2819251,2817809,2817930,2816554,2819374,2817965,2818150,2818278,2818328,2817594,2817735,2817544,2817914,2818952,2818066,2817938,2818594,2817882,2818952,2818778,2818393,2818950,2817584,2818658,2818780,2817388,
15_TECH_XOR_FLET,09_09_16_38_43.csv,320,320,320,2770794,2770854,2770925,2770599,2770986,2769675,2771272,2771156,2770964,2770404,2770757,2770626,2770453,2771493,2771123,2770279,2771126,2771116,2770725,2771128,2771066,2771414,2770348,2769939,2770425,2770585,2770223,2770362,2771377,2770723,2771152,2769586,2770057,2769988,2770780,2771013,2769905,2769982,2771270,2769600,2770286,2770682,2771609,2770701,2769463,2770968,2770063,2770356,2771589,2770907,2770816,2769563,2770801,2770733,2769592,2770698,2770159,2770792,2770704,2770339,2769631,2770584,2770531,2771420,2771033,2771370,2770244,2769831,2771099,2770066,2769551,2771003,2771123,2771000,2771125,2769540,2770533,2770983,2771464,2771945,2770794,2770911,2769897,2770007,2770886,2770199,2770857,2770854,2771208,2770338,
16_TECH_XOR_CRC,09_09_16_43_34.csv,320,320,320,2763311,2763956,2762917,2763941,2763603,2764239,2763241,2763319,2763082,2762858,2762587,2763844,2763166,2764108,2764415,2764315,2763371,2762617,2763378,2763927,2764173,2763188,2763357,2763325,2763706,2764046,2763026,2763243,2764108,2763903,2763093,2763351,2764838,2763916,2763888,2764001,2763993,2763739,2763799,2764121,2763715,2763187,2763240,2763520,2763976,2763087,2763466,2764347,2763493,2764006,2762272,2763769,2764070,2764664,2763722,2763392,2764238,2763348,2763213,2763467,2763588,2763755,2763343,2763093,2763965,2763792,2764546,2763460,2764366,2763138,2764567,2763147,2764027,2764265,2763677,2764092,2764070,2763141,2763084,2764454,2764095,2763620,2764223,2763802,2763511,2763795,2763784,2764788,2763504,2764133,
17_TECH_ONES_FLET,09_09_16_48_25.csv,320,320,320,2764997,2764857,2766373,2765971,2766034,2765663,2765204,2765235,2765397,2765960,2765564,2766081,2765871,2765659,2766339,2766595,2765894,2765687,2765682,2766108,2766097,2765450,2765597,2766456,2765121,2765324,2765732,2766102,2766546,2766046,2765555,2765560,2765206,2765985,2765865,2765621,2766500,2765948,2766329,2765989,2765631,2765947,2765297,2766194,2765671,2765916,2765014,2765490,2765928,2765909,2765232,2766391,2765469,2765166,2764963,2766141,2765431,2765470,2765633,2765539,2765889,2766410,2765578,2766174,2765804,2765758,2766259,2765785,2765743,2766278,2765168,2764936,2766838,2765295,2766163,2765749,2765560,2764885,2765476,2765741,2765509,2766220,2765516,2766034,2766166,2765725,2765275,2765354,2765699,2765620,
18_TECH_ONES_CRC,09_09_16_53_15.csv,320,320,320,2761579,2760135,2760340,2760314,2761660,2760547,2761379,2761749,2760168,2760366,2761830,2761234,2761251,2760142,2761881,2760252,2760836,2761759,2761744,2761847,2762296,2762250,2761335,2762658,2761636,2761718,2761517,2761162,2761235,2761807,2761936,2761031,2760979,2760659,2761921,2760739,2761117,2761849,2761799,2759969,2761105,2761664,2762592,2762159,2761201,2761387,2761425,2761850,2761715,2761638,2762559,2762097,2761773,2760895,2761195,2759788,2761580,2761713,2761117,2762808,2760975,2761171,2761239,2760515,2761550,2760019,2762003,2760775,2760779,2760761,2761002,2760799,2760377,2761665,2760660,2760417,2761377,2760698,2760822,2761916,2761554,2761919,2760830,2760457,2760424,2760886,2760671,2760889,2760508,2761112,
