0_TECH_XOR_EXTERNAL,09_22_13_36_39.csv,18,230400,64,8768,8802,8802,8826,8806,8802,8815,8786,8821,8841,8780,8330,8322,8354,8315,8318,8340,8342,8305,8099,7880,7926,8013,7902,7917,7944,7923,7889,7556,7577,7564,7563,7548,7568,7473,7263,7207,7184,7186,7206,7235,6800,6802,6528,6552,6637,6541,6543,6536,6520,6515,6533,6548,6505,6507,6507,6509,6533,6507,6503,6503,6503,6502,6552,6497,6536,6519,6553,6528,6502,6526,6502,6499,6528,6530,6515,6501,6505,6522,6521,6518,6527,6556,6522,6525,6546,6507,6540,6548,6509,6507,6520,6500,6554,6522,6546,6542,6516,6512,6518,6511,6520,6510,6502,6522,6518,6504,6513,6503,6511,6528,6489,6516,6508,6511,6519,6545,6532,6512,6508,6507,6545,6524,6496,6504,6513,6502,6528,6510,6504,6519,6533,6509,6552,6498,6516,6504,6513,6537,6529,6500,6508,6500,6524,6494,6507,6517,6515,6520,6534,6539,6499,6506,6506,6508,6506,6547,6510,6506,6517,6505,6513,6523,6522,6546,6536,6505,6535,6516,6514,6508,6538,6550,6511,6498,6514,6504,6502,6534,6527,6525,6529,6529,6797,6504,6537,6505,6511,6512,6548,
10_TECH_FLETCHER_INTERMEDIATE,09_22_13_43_15.csv,18,230400,64,56764,56769,56795,56818,56703,56752,56756,56797,56820,56588,56782,56805,56741,56709,56768,56751,56732,56737,56757,56801,56767,56801,56789,56724,56769,56730,56741,56803,56684,56752,56762,56721,56742,56751,56795,56751,56714,56705,56761,56727,56744,56747,56752,56780,56863,56772,56813,56768,56765,56786,56759,56796,56688,56831,56767,56790,56787,56751,56766,56726,56795,56796,56753,56781,56770,56780,56706,56790,56694,56745,56716,56732,56747,56756,56810,56836,56719,56838,56730,56752,56766,56799,56807,56766,56735,56787,56697,56736,56765,56728,56784,56739,56798,56729,56723,56711,56751,56766,56771,56802,56732,56792,56772,56756,56751,56740,56749,56791,56786,56776,56751,56789,56746,56790,56774,56816,56769,56757,56790,56770,56751,56765,56755,56783,56843,56777,56760,56824,56712,56846,56773,56754,56805,56795,56753,56739,56776,56766,56764,56804,56794,56751,56742,56796,56795,56790,56778,56796,56820,56810,56793,56772,56766,56736,56769,56766,56772,56761,56724,56767,56808,56805,56755,56779,56781,56782,56767,56767,56842,56783,56761,56768,56705,56789,56798,56794,56792,56759,56769,56817,56798,56776,56783,56753,56727,56782,56768,56782,56776,56781,
11_TECH_FLETCHER_INTERNAL,09_22_13_46_20.csv,18,230400,64,780416,780507,780506,780474,780841,780489,780472,780491,780495,780421,780470,780553,780483,780539,780557,780889,780863,780600,780505,780475,780469,780490,780437,780479,780515,780517,780567,780971,780547,780521,780546,780922,780552,780945,781043,780598,780517,780565,780496,780632,780510,780830,780549,780462,780578,780508,780566,781067,780556,780948,780529,780617,780545,780404,780409,780502,780472,780496,780538,780560,780526,780508,780519,780518,780460,780534,780625,780866,780580,780614,780560,780511,780468,780566,780544,780511,780539,780467,780509,780600,780517,781140,781206,780601,780486,780564,780611,780606,780372,780262,780455,780568,780514,780482,780543,780588,780515,780530,780527,780491,780539,780550,780540,780588,780619,780564,780538,780546,780542,780538,780530,780518,780491,780593,780450,780907,780530,780554,780466,780469,780471,780451,780506,780485,780465,780442,780468,780573,781301,780879,780471,780536,780508,780461,780522,780534,780669,780533,780548,780466,780495,780522,780473,780487,780443,780451,780447,780840,780523,780549,780497,780499,780489,780514,780610,780523,780875,780438,780467,780555,780522,780865,780507,780507,780465,780956,780869,780710,780559,780542,780530,780543,780466,780514,780538,780603,781171,781224,781150,780559,780448,781007,781482,780530,780487,780501,780478,780456,780478,780835,
12_TECH_CRC_EXTERNAL,09_22_13_46_40.csv,18,230400,64,16776,16734,16756,16789,16697,16731,16717,16717,16747,16769,16717,16718,16709,16702,16749,16716,16443,16431,16428,16428,16431,16410,16413,16438,16456,16440,16411,16469,16433,16409,16421,16389,16427,16422,16423,16425,16431,16454,16426,16388,16418,16410,16392,16418,16401,16459,16406,16422,16426,16426,16439,16429,16409,16418,16405,16408,16411,16451,16426,16432,16408,16436,16442,16396,16413,16433,16421,16441,16423,16419,16416,16432,16430,16424,16411,16405,16409,16408,16416,16427,16426,16447,16408,16455,16431,16416,16452,16404,16404,16404,16413,16412,16436,16416,16656,16440,16424,16458,16431,16404,16437,16428,16398,16412,16415,16405,16410,16400,16412,16403,16418,16409,16386,16424,16410,16441,16423,16458,16413,16436,16405,16405,16406,16411,16388,16399,16391,16405,16413,16429,16419,16419,16431,16449,16424,16397,16411,16406,16404,16413,16482,16479,16408,16402,16396,16436,16456,16464,16432,16384,16458,16408,16409,16432,16416,16425,16403,16426,16412,16399,16416,16443,16437,16515,16461,16502,16455,16475,16428,16401,16424,16440,16418,16429,16394,16406,16408,16461,16423,16438,16418,16424,16407,16401,16439,16437,16409,16415,16433,16419,
13_TECH_CRC_INTERMEDIATE,09_22_13_47_17.csv,18,230400,64,87841,87824,87842,87830,87827,87805,87814,87812,87822,87822,87864,87801,87809,87813,87787,87809,87821,87832,87848,87842,87810,87807,87819,87808,87832,87823,87828,87817,87804,87808,87814,87833,87838,87837,87827,87831,87803,87826,87798,87815,87800,87815,87803,87801,87800,87815,87813,87827,87822,87823,87823,87832,87847,87815,87808,87817,87812,87820,87810,87820,87828,87805,87844,87817,87828,87824,87826,87822,87826,87842,87825,87827,87810,87812,87809,87805,87799,87818,87801,87834,87810,87832,87833,87828,87817,87842,87842,87807,87842,87816,87808,87796,87814,87816,87811,87812,87814,87814,87821,87823,87839,87843,87808,87845,87802,87805,87791,87817,87802,87796,87830,87819,87849,87825,87853,87823,87865,87869,87850,87815,87829,87816,87801,87826,87817,87814,87818,87826,87801,87833,87817,87844,87818,87832,87839,87821,87816,87849,87825,87824,87793,87832,87824,87819,87827,87820,87828,87838,87844,87838,87859,87851,87835,87823,87829,87819,87822,87847,87805,87813,87814,87821,87838,87810,87832,87829,87856,87832,87816,87819,87843,87823,87825,87821,87856,87824,87812,87818,87834,87840,87824,87854,87841,87831,87816,87829,87822,87818,87807,87833,
14_TECH_CRC_INTERNAL,09_22_13_50_32.csv,18,230400,64,787650,787711,787395,787444,787456,787479,787540,787515,787862,787867,787523,787843,787878,787386,787513,787475,787567,787461,787388,787501,787403,787421,787398,787418,787461,787489,787472,787498,789751,787789,787445,787520,787572,787571,787556,787538,787489,787439,787415,787473,787431,787426,787437,787492,787460,787505,787516,787912,787774,788306,787537,787905,787518,787902,787975,788523,787444,787433,787457,787453,787415,787462,787396,787446,787439,787822,787452,787518,787880,787803,787507,787412,787499,787477,787486,787490,787452,787455,787821,788002,787445,787802,787465,787774,788458,787467,787493,787410,787475,787448,787533,787550,787523,787467,787417,787465,787531,787478,787470,787824,787510,787480,787528,787415,787475,787385,787417,787519,787495,787468,787471,787493,787483,787493,787525,787595,787533,787539,787511,787539,787554,787591,787543,787648,787525,787562,787575,787413,787735,789024,787570,787500,788267,787560,787473,787485,787480,787481,787826,787430,787511,787502,787498,787482,787453,787468,787461,787795,787515,787494,787508,787881,787445,787524,788024,787461,787521,787469,787471,787589,787537,787915,787566,787571,787546,787498,787582,787579,787944,787824,787435,787499,787427,787530,787460,787444,787485,787440,787499,787487,787476,787460,787502,787536,787496,787486,787503,787526,787486,788187,
15_TECH_XOR_FLET,09_22_13_52_04.csv,18,230400,64,371615,371720,371970,371432,371816,371655,371797,371414,371610,371715,371909,371811,371955,371220,372038,371487,371977,371558,371619,371589,371485,371881,372002,372267,371378,371776,371890,371958,371720,371790,371717,371648,371669,371688,371569,371587,371849,371851,371430,371771,371547,371572,371948,371595,371754,371658,371742,372003,371570,371685,371530,372346,371954,371921,371799,371640,371602,371716,371881,371653,372010,372020,371823,372284,371389,371421,371556,371769,371447,371462,371399,371765,371591,371926,371627,371659,371466,371793,371386,371704,371837,371453,371615,371860,371646,371591,371700,371679,371836,371764,371814,371487,371938,372038,372089,371880,371795,371525,371658,372050,371611,371550,371824,371768,372051,371880,371797,371784,371673,371902,371677,371778,371926,371520,371556,371775,371644,372026,372253,372075,371195,371389,371872,372004,372150,372030,371907,371697,371413,371829,371666,371706,371706,371961,372176,372325,371686,371640,371831,371879,371750,371740,371976,371787,372426,372348,372353,371873,371726,371803,371621,371720,371895,371426,371727,372112,371925,372085,371856,371470,371604,371746,371375,372281,372259,371511,371669,371371,371629,371649,371810,372068,371487,372077,371842,371822,371875,371914,371750,371878,372069,371858,371554,372049,371916,371876,371823,371845,371640,371985,
16_TECH_XOR_CRC,09_22_13_53_37.csv,18,230400,64,373186,373107,373063,373198,373277,373342,373179,373150,373027,372935,372801,373085,372890,373267,373209,373146,373141,373282,373052,373054,372916,373116,373016,373253,372836,373046,373029,373127,373006,373197,373318,373236,373308,373451,373055,373133,372965,373004,373156,373213,373016,373272,373088,372952,372969,373315,373053,372981,372835,373051,372977,373442,373366,372894,373281,373041,373166,373108,373271,373230,373266,372900,373088,373001,373320,372890,373242,373257,372961,373041,373075,372999,373136,373110,372900,373382,372921,373222,372783,372783,373119,373173,373088,373365,373244,373062,373136,373052,373342,372968,373141,373038,372961,373265,373087,372850,373117,372860,373346,373236,373062,372931,373259,373197,373260,373015,373032,373291,373017,373173,372722,373216,373057,373291,373193,373044,373173,372972,373270,373058,373070,373242,373164,373196,373219,373037,372943,372916,373187,373108,373012,373234,372972,372978,372769,373045,373327,373087,373055,373079,373184,372799,372927,373038,373203,373364,373219,373079,372919,373395,373026,373009,372903,373159,373068,373060,372815,373245,373205,372892,372864,373140,373063,373047,373261,373396,373435,373072,372933,373363,373119,373070,373067,373332,373617,373050,373088,372989,373058,373230,373086,373693,373476,373062,372889,372952,373197,373057,372948,373023,
17_TECH_ONES_FLET,09_22_13_55_03.csv,18,230400,64,321585,321621,321561,321567,321552,321585,321598,321567,321534,321587,321578,321564,321583,321546,321564,321588,321623,321595,321615,321575,321630,321577,321530,321594,321531,321576,321547,321606,321582,321514,321536,321555,321616,321585,321567,321588,321592,321526,321489,321540,321576,321615,321545,321612,321578,321629,321671,321638,321571,321614,321646,321656,321620,321641,321703,321703,321577,321618,321602,321612,321538,321578,321605,321550,321617,321634,321600,321671,321548,321632,321602,321592,321601,321654,321706,321637,321647,321661,321576,321632,321660,321550,321609,321551,321564,321554,321661,321591,321560,321602,321620,321569,321554,321534,321543,321558,321492,321521,321616,321615,321543,321580,321619,321634,321587,321547,321561,321625,321623,321614,321711,321614,321661,321569,321652,321665,321680,321612,321642,321718,321695,321587,321614,321633,321632,321655,321660,321618,321569,321659,321693,321630,321687,321617,321692,321650,321682,321752,321744,321700,321730,321664,321585,321654,321717,321632,321577,321715,321694,321704,321686,321683,321594,321614,321600,321657,321629,321704,321664,321630,321642,321690,321647,321604,321635,321578,321630,321654,321645,321579,321553,321589,321660,321713,321639,321712,321644,321646,321641,321675,321613,321712,321739,321653,321692,321660,321661,321637,321661,321583,
18_TECH_ONES_CRC,09_22_13_56_24.csv,18,230400,64,295641,295644,295582,295527,295525,295587,295527,295547,295532,295523,295517,295590,295617,295625,295611,295575,295627,295588,295577,295652,295658,295661,295625,295664,295648,295660,295636,295664,295640,295675,295673,295632,295614,295600,295580,295610,295583,295530,295609,295605,295717,295605,295668,295723,295635,295659,295675,295572,295599,295624,295551,295662,295637,295575,295581,295551,295587,295608,295579,295634,295614,295636,295730,295663,295675,295645,295694,295689,295660,295605,295619,295640,295630,295605,295630,295655,295599,295675,295696,295637,295598,295591,295513,295591,295588,295589,295643,295595,295580,295614,295625,295569,295632,295567,295619,295635,295554,295591,295682,295689,295705,295705,295721,295764,295741,295670,295693,295647,295663,295679,295649,295623,295672,295651,295706,295636,295615,295555,295599,295645,295666,295632,295602,295605,295663,295581,295605,295586,295583,295672,295640,295677,295658,295661,295667,295697,295683,295670,295603,295622,295829,295673,295674,295596,295637,295653,295704,295621,295627,295613,295750,295654,295603,295596,295638,295587,295623,295579,295530,295564,295559,295567,295619,295654,295606,295599,295625,295612,295628,295506,295529,295552,295554,295550,295581,295567,295603,295551,295513,295549,295589,295627,295596,295511,295551,295590,295609,295529,295610,295687,
