0_TECH_XOR_EXTERNAL,09_18_14_18_29.csv,18,230400,64,8595,8366,8364,8342,8395,8356,8356,8348,8350,8346,7961,7859,7867,7889,7861,7874,7884,7913,7856,7847,7789,7451,7433,7443,7458,7453,7444,7446,7447,7454,7464,7490,7458,7437,7442,7145,7169,7125,7131,7174,7133,7143,7111,6780,6833,6795,6792,6793,6795,6785,6791,6770,6825,6783,6789,6786,6788,6783,6773,6774,6786,6494,6488,6509,6482,6479,6478,6499,6493,6510,6480,6479,6478,6475,6480,6505,6510,6497,6535,6490,6488,6476,6482,6487,6476,6518,6494,6480,6480,6488,
0_TECH_XOR_EXTERNAL,09_18_14_35_46.csv,18,230400,64,12275,12250,12294,12236,12267,12260,12280,12242,12258,12261,10596,10542,10530,10537,10543,10603,10546,10557,9892,9899,9881,9870,9865,9768,9288,9262,9252,8827,8832,8877,8841,8633,8363,8346,8350,8342,7917,7886,7882,7876,7894,7896,7875,7712,7466,7448,7494,7459,7380,7113,7152,7118,7112,7103,7112,7115,7117,6977,6767,6822,6783,6787,6781,6781,6505,6481,6471,6479,6467,6477,6470,6477,6507,6474,6472,6499,6499,6488,6535,6478,6484,6479,6475,6502,6475,6489,6474,6474,6478,6474,
10_TECH_FLETCHER_INTERMEDIATE,09_18_14_23_21.csv,18,230400,64,56807,56844,56850,56823,56782,56773,56856,56768,56819,56790,56797,56808,56780,56809,56766,56791,56811,56826,56771,56851,56809,56733,56698,56732,56723,56772,56731,56730,56771,56759,56774,56713,56771,56759,56678,56780,56733,56701,56711,56720,56700,56693,56669,56700,56766,56721,56696,56718,56743,56737,56713,56687,56686,56735,56718,56731,56696,56696,56716,56674,56729,56721,56770,56703,56708,56709,56742,56749,56747,56672,56678,56731,56692,56692,56726,56691,56685,56647,56679,56726,56715,56729,56693,56704,56663,56703,56712,56686,56819,56681,
11_TECH_FLETCHER_INTERNAL,09_18_14_25_09.csv,18,230400,64,774291,774305,774283,774185,774289,774319,774348,774273,774270,774256,774242,774020,774161,774156,774239,774025,774246,774217,774206,774177,774212,774224,774249,774800,774412,774994,774231,774236,774453,774228,775131,774234,774358,774268,774314,774561,774268,774247,774829,774792,774637,774239,774176,774196,774194,774220,774216,774148,774172,774151,774227,774140,774149,774121,775439,774146,774080,774403,774781,774435,774388,774064,774375,774096,774068,774151,774068,774093,774158,774119,774064,774181,774475,774104,774100,774140,774111,774151,774210,774156,774098,774176,774117,774158,774153,774155,774197,774168,774101,774204,
12_TECH_CRC_EXTERNAL,09_18_14_25_28.csv,18,230400,64,16729,16750,16722,16713,16709,16720,16764,16729,16731,16701,16725,16694,16716,16724,16700,16389,16396,16400,16411,16405,16401,16377,16381,16372,16409,16393,16403,16377,16409,16385,16381,16378,16393,16381,16393,16391,16405,16378,16378,16369,16378,16357,16368,16392,16388,16396,16398,16392,16379,16411,16379,16362,16345,16417,16365,16359,16386,16386,16369,16388,16402,16393,16400,16396,16361,16372,16378,16365,16408,16384,16375,16372,16370,16385,16350,16376,16398,16424,16455,16400,16410,16366,16425,16388,16367,16361,16386,16400,16387,16379,
13_TECH_CRC_INTERMEDIATE,09_18_14_25_58.csv,18,230400,64,87853,87841,87842,87818,87813,87782,87772,87822,87802,87807,87817,87819,87796,87807,87823,87845,87841,87798,87818,87809,87800,87810,87778,87790,87831,87828,87841,87828,87822,87791,87845,87883,87925,87935,87902,87884,87889,87869,87874,87869,87886,87893,87877,87860,87868,87898,87862,87836,87848,87829,87830,87811,87807,87830,87798,87816,87813,87819,87827,87852,87846,87812,87832,87853,87856,87850,87843,87826,87795,87797,87812,87817,87805,87799,87803,87811,87815,87827,87844,87829,87825,87833,87808,87816,87820,87804,87812,87797,87814,87812,
14_TECH_CRC_INTERNAL,09_18_14_27_55.csv,18,230400,64,786996,787021,787004,786949,786991,786962,786946,787047,786956,787385,787496,787451,788013,787794,786980,786991,786965,786958,786989,786956,786960,787581,786933,786968,786972,786878,787000,786893,786869,786900,786995,786985,787020,786999,786908,787012,786937,786996,786948,786926,786961,786919,786961,786948,786955,786974,786971,786926,787160,787213,786906,786917,787021,786994,786950,786947,786932,786932,787226,786854,786878,786925,786961,787445,787756,786875,786929,786885,786898,786896,786926,786927,787679,786942,786892,786953,788573,787011,786973,787716,788129,786925,786963,786984,786912,786982,786949,786903,786928,786969,
15_TECH_XOR_FLET,09_18_14_28_50.csv,18,230400,64,371411,371484,371381,371233,371177,371478,371041,371311,371352,371133,371371,370919,371178,370991,371385,371377,371370,371317,371395,371236,371332,371342,371450,371430,371452,371351,371401,371464,370990,371162,371047,371216,371427,371313,371237,371088,371344,371404,371407,371689,371158,371327,371259,371202,371117,371174,371369,371524,371202,371191,371068,371022,371178,371755,371285,371074,371148,371294,371500,371508,371236,371244,371352,371411,371534,371219,371363,371429,371213,371547,371153,371194,371386,371207,371296,371433,371485,371587,371296,371545,370961,370880,370721,371809,371720,371734,371044,371088,371504,371379,
16_TECH_XOR_CRC,09_18_14_29_46.csv,18,230400,64,373028,372949,372636,373067,372898,372946,372996,372773,373042,372756,372820,372775,373103,372570,372625,372985,372779,372855,372970,372829,372681,372570,372487,372644,372795,372700,372745,372456,372404,372585,372846,372735,372860,372945,372727,372516,372685,372756,372733,372675,372786,373058,372747,372898,372706,372656,372732,372631,372868,373088,372928,372664,372877,372744,372886,373139,372911,372659,372925,372454,372630,372792,372846,373108,372848,373027,372697,373155,372927,372620,372742,372814,372653,372836,372925,372433,372864,372850,372768,372786,372772,373021,372763,372681,372585,372967,372597,372853,372621,372766,
17_TECH_ONES_FLET,09_18_14_30_39.csv,18,230400,64,321483,321439,321516,321538,321501,321488,321502,321457,321415,321375,321418,321486,321504,321480,321425,321525,321531,321538,321617,321530,321563,321505,321534,321512,321515,321509,321473,321509,321481,321484,321469,321444,321542,321568,321456,321500,321441,321402,321418,321408,321390,321384,321396,321426,321434,321402,321387,321395,321433,321425,321395,321391,321418,321358,321405,321410,321367,321397,321423,321378,321432,321461,321347,321435,321413,321396,321452,321408,321356,321373,321377,321402,321349,321334,321385,321352,321364,321459,321387,321436,321384,321356,321425,321369,321410,321370,321353,321404,321414,321353,
