19_TECH_ONES_CRC,10_07_12_32_37.csv,160,160,160,990398,989898,990248,989820,990241,990422,990314,990247,989960,990419,990260,989812,990112,990312,990398,989930,990756,989854,990334,990237,990743,990397,990230,990091,990501,989795,990078,990595,989885,989740,990043,989900,990214,990195,990450,989862,989929,990358,990540,990230,990223,990235,990185,990366,990820,989996,989692,990555,990445,990260,990516,990016,989772,990092,989939,990824,990528,990478,990529,990281,990510,990104,990044,990131,990165,989774,989766,990437,990351,990437,990408,990346,990059,989814,989972,990328,989969,990086,989804,990486,990235,990449,990148,989695,990140,989738,990246,990415,989794,990436,989689,989883,990088,990143,990552,990235,990191,990032,990373,990143,990421,990222,990323,989945,989815,990093,990005,990172,990322,990097,990754,990222,990449,989973,990159,990144,990323,990324,990350,990170,989897,990593,989942,990991,990971,990562,989743,990459,990690,990201,990198,990227,989929,990404,990308,989689,990053,989946,990277,990262,990238,989979,990012,989606,989763,989565,990735,990093,990410,990257,
1_TECH_XOR_EXTERNAL,10_07_11_28_39.csv,160,160,160,881053,881374,881364,881583,881524,881853,880316,882110,881811,881996,881280,881274,881213,881912,881617,881807,881222,881478,881494,882246,881039,881444,881857,881526,882590,881571,881556,881428,881828,880755,880531,882240,880673,882130,880372,881057,880610,881780,881149,881798,881776,880915,881610,881641,881410,881593,880943,881764,881160,881191,881210,882065,881622,880909,880962,881282,880692,881578,881601,880954,882249,880929,881447,881120,881547,881464,881041,880965,880350,882238,881774,881579,881536,881582,880743,881158,880566,881429,880647,881311,881189,881233,881361,881477,881013,881844,880492,881412,881704,880933,881208,881518,881130,880860,881379,881615,881290,880958,881356,881184,881283,881499,881191,882018,880842,881590,881697,881216,881351,881980,882178,881970,881745,882328,881524,881019,880884,880918,881014,881436,880484,881419,881833,881340,880999,881304,882160,881488,881950,881255,881599,881047,881545,880898,880952,881685,881804,881510,881085,881467,881775,881957,882519,882030,881205,880927,880256,881194,881693,881304,
20_TECH_TWOS_FLET,10_07_12_36_19.csv,160,160,160,989570,988408,988955,990271,989103,989439,989478,990470,989305,988649,989105,988283,989522,990164,988930,989832,989912,989932,988949,989878,989730,989489,990324,988264,988928,989658,989203,989650,989881,990488,988978,989085,990904,988833,990296,990223,989345,989498,989589,989394,990165,989183,989672,990203,989530,990698,989155,989405,990050,988934,989432,989223,988365,989524,989692,988748,989226,988938,989970,989021,989556,989795,988935,989587,990095,989596,989770,989020,988616,990031,989312,990047,989145,989534,989295,989713,988921,989262,989747,989292,990346,989022,988653,989649,989775,989539,989613,989900,989891,989845,989524,989527,988872,989492,989227,990492,988543,989954,988877,989160,989417,988994,990082,988601,988643,989136,989972,988751,989050,989639,989247,989800,989498,988641,989318,990364,989858,990161,989243,988901,989272,990845,989286,990385,989253,990668,989031,990048,988896,989886,989541,989777,990606,989394,988689,989793,989402,989763,988812,989961,989878,989152,989319,989530,989538,989883,989936,989137,989529,989481,
21_TECH_TWOS_CRC,10_07_12_40_01.csv,160,160,160,988085,989555,989249,988363,989204,989196,989330,989075,989472,988807,990194,988891,989564,988699,989315,989063,988549,988927,988532,988613,989082,989217,989378,989353,989301,988701,989063,989014,989200,989122,989074,989165,988976,988354,988846,988773,987919,988645,988861,989528,989775,989154,989264,988921,988991,989308,989429,989253,988434,989496,988914,988726,988753,989052,989112,988974,989558,989390,989234,988915,988835,989143,988851,989033,988918,989242,988477,989373,988459,988562,987821,988904,989649,989086,988955,988740,989095,988052,988954,988878,989247,988778,988418,989623,988628,988633,988782,989063,989022,989428,988895,989077,989146,988498,988679,988819,989202,989389,988917,989187,989116,988729,988734,989228,988852,988365,988879,989628,989174,988771,988102,989500,988668,988334,988829,987977,989601,988672,988890,989172,989264,988305,989306,989420,989042,989559,989430,987991,989332,988648,989341,988907,988713,988384,988783,989153,988486,988058,989392,989454,989448,988580,988757,987873,988510,988757,989369,989113,988819,989026,
22_TECH_FLET_CRC,10_07_12_43_59.csv,160,160,160,1070786,1070543,1069368,1070555,1069979,1070422,1069517,1069384,1069573,1070194,1069760,1069867,1071002,1070370,1068817,1070154,1069933,1070051,1070636,1068744,1069421,1069091,1069499,1070343,1069843,1069465,1069380,1070439,1070114,1069573,1069567,1069462,1069950,1070093,1069925,1069805,1069629,1069970,1069279,1070082,1070755,1069489,1070268,1069638,1069877,1069280,1068717,1068980,1070322,1069742,1070335,1069227,1069758,1070079,1070705,1070172,1069993,1070777,1070074,1070176,1069907,1069559,1069472,1070267,1069992,1070246,1069213,1069678,1070346,1068888,1069626,1069101,1069763,1070030,1070692,1070180,1068982,1069873,1069783,1069253,1070395,1070508,1069359,1069426,1070720,1069493,1069932,1069585,1070601,1070419,1069762,1070327,1069925,1070054,1070261,1070652,1069483,1069217,1070340,1070181,1070163,1070336,1070162,1069191,1070120,1069348,1069523,1070223,1070156,1069460,1070105,1069796,1070330,1070560,1069117,1070464,1069452,1070097,1069744,1070346,1070686,1070125,1070099,1069813,1070458,1070186,1069974,1070309,1069945,1070179,1070195,1069747,1070383,1069958,1069585,1070404,1069793,1070549,1069994,1069572,1070468,1070393,1069732,1069406,1069584,1069414,1070454,1070498,1070367,1069849,
2_TECH_XOR_INTERMEDIATE,10_07_11_32_01.csv,160,160,160,889732,889187,889594,889042,889978,889790,890040,889915,889939,890120,889961,889814,890351,889604,889486,889350,889452,889846,889955,889372,889791,889467,889542,889737,890064,889756,889230,889844,889404,889609,888995,889346,889250,888975,889983,889875,889933,890077,889763,889978,889791,889555,889448,890129,889874,889410,889061,889695,889920,889671,889867,889685,889861,890180,888874,890246,889945,890032,889428,889224,889490,889238,889627,889067,889639,889600,889211,890125,888826,889480,889371,889361,890267,890139,889800,889674,889577,890251,889936,889958,890198,889949,890267,889903,889082,889792,889839,889766,889674,889757,889695,889674,890016,889695,889932,890019,889265,889959,889785,889788,889655,889469,889707,889273,889812,889453,889840,888822,889311,889904,890255,889545,889971,889593,889766,889560,889521,890309,889530,889595,889455,889843,890020,890034,889579,889595,889894,889988,889902,889967,889436,890085,889368,888848,889769,890019,889749,889919,889729,889651,889550,889904,889942,889346,889385,889783,889522,889644,888977,889696,
3_TECH_XOR_INTERNAL,10_07_11_35_40.csv,160,160,160,970852,970743,970696,970880,971152,970387,970201,971346,971166,970690,970909,971230,971178,971356,970668,971266,971371,970238,970406,970269,970881,970336,970955,971497,970129,971203,971060,970918,970407,971452,971416,970918,971149,970289,971139,970972,970874,970340,970415,970409,970152,971283,971237,970722,971002,970894,971073,971053,970921,971376,970718,971154,970461,970705,970605,970567,971127,970909,970873,971081,970929,971008,971096,970578,970914,970484,971630,970047,970285,970343,971304,970843,970876,970847,970449,970970,970764,971015,970909,970605,970812,970726,970707,971386,971022,970969,970806,971175,971005,971532,971214,970908,970905,971030,971003,970683,970614,970955,970414,970989,970532,971476,970763,970665,970959,970786,970427,970367,971189,970926,970749,970662,971435,970501,971086,970583,970760,971314,970745,971000,970304,970806,971083,971350,971094,970226,970770,970763,970708,971466,971007,971050,971175,971129,970720,970770,970599,970449,970467,971286,971426,970767,970942,970583,970624,970966,970815,970304,970497,970316,
4_TECH_ONES_EXTERNAL,10_07_11_38_59.csv,160,160,160,877794,878508,877452,878072,876932,877948,877650,877557,878301,878192,877524,878540,878180,877195,877562,878480,878158,877551,877059,877866,878644,877446,877904,877657,877547,878353,876608,877070,877695,878029,878224,877824,876627,877929,877633,877320,877843,878148,878166,877600,877478,877393,877319,877642,877791,878031,877916,877624,878072,877748,877851,877797,877580,877112,877006,877807,877863,877061,877765,877515,877948,878027,878199,878169,877635,877737,877298,878310,877934,878180,877739,877307,877618,878606,877568,877958,877496,877714,877753,877456,878308,878083,878023,877691,877538,878100,877767,877369,878235,877609,877373,877221,877698,877816,878489,877643,876724,878227,877655,878262,877737,878012,878168,878536,877619,878575,877495,878387,877360,877250,877606,877380,878044,877754,877388,877032,877336,877134,877709,877046,877696,877843,876838,877905,877480,877222,877323,877836,877238,878229,878324,877819,877938,877688,877254,878040,877840,877399,877745,877563,876746,877916,877746,878465,876969,877972,877663,877225,877663,877519,
5_TECH_ONES_INTERMEDIATE,10_07_11_42_24.csv,160,160,160,888780,888678,887511,889222,889753,888421,888719,889441,889083,889211,888074,889053,888704,888537,888978,888519,888851,888517,889325,889170,889799,888734,888875,889181,887937,888939,889018,888872,889074,889468,888936,888763,889267,888162,889499,888069,889887,888780,889976,888593,889171,888067,889060,889452,889391,887950,888819,889236,889207,888725,888820,888976,889411,888880,889055,889603,888784,889090,888865,889249,888984,888781,888773,888799,888399,888562,889620,888572,889015,888169,889833,888831,888917,889137,888944,888997,888457,889290,888959,889646,888074,889352,889577,888926,889347,889175,888832,889327,888129,888876,889871,888661,889399,888709,887477,888723,889024,888978,889002,888777,888988,889704,888345,889154,889173,889338,889106,888586,889012,888857,888901,888062,889293,888991,890204,889646,888974,888307,888750,889005,888723,889027,888939,888675,888994,889161,889675,889544,889255,890225,889226,888157,888640,888885,888578,889409,889683,889191,889626,889111,888567,888370,888894,888117,889485,889085,889369,889097,889632,888323,
6_TECH_ONES_INTERNAL,10_07_11_46_03.csv,160,160,160,967982,967584,968218,968487,968392,968161,968087,968109,968602,967376,967828,967955,967365,968255,968670,968548,967740,967649,968344,968371,968054,968331,968285,968304,968354,968187,968441,967757,967424,968452,968205,967608,967676,967988,967117,968085,968148,967487,968004,967525,968190,968303,968149,968189,968190,967543,967778,967549,967692,968246,968710,968158,968150,968338,968086,968231,967541,967588,968005,968404,967161,967934,967816,968240,967772,967731,968108,968323,967768,967979,968023,968285,967926,968362,967792,967954,967961,968038,968162,967874,967901,968226,968429,968171,968222,968230,968539,967819,967963,967188,967794,968011,967537,967688,967850,968084,968217,967822,967832,967835,967661,967789,968279,968226,968214,967722,967705,968106,967687,967449,968402,968242,967759,968386,968128,968344,968208,967894,968233,968562,968114,968316,967912,967888,968667,967547,968139,967849,967735,967885,967673,968075,968383,967822,966803,968316,967385,967358,968033,968144,967863,967676,967151,968219,968040,968385,968176,967766,968121,967120,
7_TECH_TWOS_EXTERNAL,10_07_11_49_25.csv,160,160,160,884718,883432,884131,884043,884783,884423,883210,883333,883369,884094,883673,883321,884244,883669,883081,883941,883778,882644,883520,883764,883980,884103,883196,883765,883949,884288,883664,883438,884601,884166,883944,884062,883950,883891,883934,883823,884445,884371,883897,883058,884218,883348,884492,884008,883870,884351,884159,883040,883860,884822,884065,883802,883144,884410,883498,884345,883775,883157,883553,883152,884084,883644,883311,883126,883722,884449,883277,884425,883755,883818,883903,884113,883700,884046,884199,884374,884493,883926,883393,883725,884056,883985,883130,883768,883899,884035,883464,884101,883735,884564,883732,883868,883767,883743,884012,883850,884740,883185,884202,884314,884162,883696,883852,884238,883919,884503,884204,883608,883650,883778,884004,883570,884443,883978,883668,882783,884160,884411,883694,884084,883752,884492,883857,884129,884448,884673,883989,883567,883765,883840,883604,883443,884632,884139,883737,884353,883299,884272,883987,883363,884264,883501,883461,883968,884350,883883,883393,883898,883990,883836,
8_TECH_TWOS_INTERMEDIATE,10_07_11_52_47.csv,160,160,160,894517,893986,894268,893693,894222,893662,893982,893214,894344,894688,893536,894961,893912,893955,893786,893883,894217,894267,894065,893448,894365,893329,894542,893957,894151,894117,894184,894245,894692,894168,893734,893998,894041,893937,893107,893840,893861,894844,894081,894296,894171,894164,894561,893144,894143,894603,894511,894727,894443,894625,895699,895000,894772,894648,892951,894166,893976,894555,894529,894107,894366,893190,894979,894475,894304,893822,893870,894418,894707,893977,894149,894483,893797,894006,894481,894613,894122,894028,893584,893752,893684,894250,894290,893341,893407,893582,894022,893634,894107,893693,894064,894264,894124,892887,894061,893935,893064,894461,893648,894849,894177,893595,894128,894262,894349,894045,894151,893609,894282,893898,894209,894927,893948,894758,894934,894479,894158,894130,894223,893954,893594,894542,894057,893389,893463,894791,894025,894791,893812,893341,893762,894417,894062,893592,895089,895027,894722,894282,894405,894233,894739,893608,893554,894442,894554,893743,894217,893976,894266,893315,
9_TECH_TWOS_INTERNAL,10_07_11_56_26.csv,160,160,160,971285,970990,970027,970782,970745,970977,971278,971454,971238,971691,970424,971657,971265,969912,970228,970197,970537,970074,971306,971783,970030,970202,970949,970479,969896,970186,970601,971226,971105,970910,971124,970960,969887,970381,968899,970342,971154,971784,970067,971278,970114,971489,970442,969705,970478,970738,971070,971010,970212,970639,971784,970488,969935,970876,970322,970345,970755,971164,971085,969997,972048,969819,969691,970742,970115,971181,970700,971214,971341,968921,970945,970961,970836,971397,971359,970048,970320,970568,971393,970559,970922,971240,970758,970274,970946,971526,970565,970300,971199,971809,970826,970242,969930,970604,970613,970600,969809,970954,970907,970656,970610,970594,970883,971223,970602,970221,969911,970922,971423,971419,971667,970919,970654,969818,971379,970182,970005,971084,971018,971142,970122,970359,971124,971644,970770,970627,971164,970908,970437,970470,970611,970930,970569,970291,970539,970518,970956,970957,971405,971506,971314,970773,969913,970681,970743,970281,971271,970764,971009,970344,
